locali_id,geo_point_2d,carref_id,carref_datesupp,carref_datecre,carref_datemaj,accessi_desc,id
7,"45.1774536432402,5.71698533641086",858,,20000101000000,,Accessible,386
7,"45.179008283745,5.72612022603791",865,,20000101000000,,Accessible,387
7,"45.1805782889015,5.72660932877858",863,,20000101000000,,Accessible,388
7,"45.1794084366326,5.72623209361928",864,,20000101000000,,Accessible,389
7,"45.1783429297435,5.72600310380443",866,,20000101000000,,Accessible,390
7,"45.1829268836934,5.71829174087292",910,,20000101000000,,Accessible,391
7,"45.192828500536,5.72511900627188",888,,20000101000000,,Accessible,392
7,"45.1787533904504,5.713951475544",869,,20000101000000,,Accessible,393
7,"45.1717245452098,5.72437557887998",875,,20000101000000,,Accessible,394
7,"45.1709466285245,5.72377949835293",877,,20000101000000,,Accessible,395
7,"45.1775607260536,5.71335717534974",879,,20000101000000,,Accessible,396
7,"45.1929956854397,5.72582149369671",886,,20000101000000,,Accessible,397
7,"45.1928309749337,5.72458290343385",887,,20000101000000,,Accessible,398
7,"45.1766971847486,5.71294723324286",891,,20000101000000,,Accessible,399
7,"45.1866787531511,5.73156870056517",892,,20000101000000,,Accessible,400
7,"45.1863026451609,5.732493122973",894,,20000101000000,,Accessible,401
7,"45.1852323081184,5.7198303598637",904,,20000101000000,,Accessible,402
7,"45.1865715127144,5.72073471761772",900,,20000101000000,,Accessible,403
7,"45.1843842598289,5.72102403009036",920,,20000101000000,,Accessible,404
7,"45.192558482622,5.73322206958616",915,,20000101000000,,Accessible,405
7,"45.1928124591073,5.73288241688233",914,,20000101000000,,Accessible,406
7,"45.1924114028347,5.7334685984057",917,,20000101000000,,Accessible,407
7,"45.1848631365104,5.72166353254316",919,,20000101000000,,Accessible,408
7,"45.1835306747645,5.71975560694095",922,,20000101000000,,Accessible,409
7,"45.184030091054,5.72049632941998",921,,20000101000000,,Accessible,410
7,"45.1828616060763,5.71767462765462",924,,20000101000000,,Accessible,411
7,"45.1880437881932,5.71904889005594",365,,20000101000000,,Accessible,165
7,"45.1861804076007,5.71843105393435",369,,20000101000000,,Accessible,166
7,"45.1858754660914,5.71832837444891",370,,20000101000000,,Accessible,167
7,"45.1929029794498,5.73079769609374",1076,,20000101000000,,Accessible,459
7,"45.1885729845611,5.72507079998248",1046,,20000101000000,,Accessible,460
7,"45.1893254392338,5.73169297497067",1041,,20000101000000,,Accessible,461
7,"45.1885126965622,5.73125816953391",1038,,20000101000000,,Accessible,462
7,"45.1880203618505,5.73166376945877",1037,,20000101000000,,Accessible,463
7,"45.1890165924857,5.73087571355887",1039,,20000101000000,,Accessible,464
7,"45.188621603473,5.70938496965241",1040,,20000101000000,,Accessible,465
7,"45.1890536555243,5.72358713756605",1043,,20000101000000,,Accessible,466
7,"45.1896228337727,5.73255101575035",1042,,20000101000000,,Accessible,467
7,"45.1886548570931,5.72402341173069",1044,,20000101000000,,Accessible,468
7,"45.1882740967197,5.72449609326032",1045,,20000101000000,,Accessible,469
7,"45.1887134855582,5.70784695854955",1051,,20000101000000,,Accessible,470
7,"45.1888748191066,5.7256026673378",1047,,20000101000000,,Accessible,471
7,"45.1896494962755,5.72474569529873",1049,,20000101000000,,Accessible,472
7,"45.1886649834038,5.7086589154408",1050,,20000101000000,,Accessible,473
7,"45.181687431099,5.71134094939964",1052,,20000101000000,,Accessible,474
7,"45.1888299697572,5.70589671901477",1054,,20000101000000,,Accessible,475
7,"45.1811457594814,5.71122947758581",1063,,20000101000000,,Accessible,476
7,"45.1964495707263,5.73784852285365",1065,,20000101000000,,Accessible,477
7,"45.1895350563016,5.72662819924798",1071,,20000101000000,,Accessible,478
7,"45.190075890135,5.72736956233901",1069,,20000101000000,,Accessible,479
7,"45.189798478894,5.72700267402029",1070,,20000101000000,,Accessible,480
7,"45.1891591802528,5.72611386056988",1072,,20000101000000,,Accessible,481
7,"45.1855753535695,5.70806755895045",1078,,20000101000000,,Accessible,482
7,"45.1862010498932,5.70813030277931",1077,,20000101000000,,Accessible,483
7,"45.187996935035,5.72657376636153",1087,,20000101000000,,Accessible,484
7,"45.2004060143847,5.71136247050582",1089,,20000101000000,,Accessible,485
7,"45.1781926145243,5.74831567666009",1093,,20000101000000,,Accessible,486
7,"45.1790180513149,5.71272744275199",1092,,20000101000000,,Accessible,487
7,"45.1782970188618,5.74646906888443",1094,,20000101000000,,Accessible,488
7,"45.1871522984843,5.72750804934443",1095,,20000101000000,,Accessible,489
7,"45.1824686488619,5.71242517140899",1100,,20000101000000,,Accessible,490
7,"45.1866778922094,5.7280327977511",1107,,20000101000000,,Accessible,491
7,"45.1821297435919,5.74636833147769",1114,,20000101000000,,Accessible,492
7,"45.1940693529397,5.72947421832062",1112,,20000101000000,,Accessible,493
7,"45.1904584389439,5.72140415110933",1159,,20000101000000,,Accessible,494
7,"45.1845238882196,5.74092137733734",1122,,20000101000000,,Accessible,495
7,"45.1863508170348,5.74364974773822",1119,,20000101000000,,Accessible,496
7,"45.1859735640363,5.72889433177503",1118,,20000101000000,,Accessible,497
7,"45.1858059847047,5.74283015182447",1120,,20000101000000,,Accessible,498
7,"45.1833591788741,5.73793564003425",1124,,20000101000000,,Accessible,499
7,"45.1763537224826,5.73183849541996",653,,20000101000000,,Accessible,293
7,"45.1782897310738,5.73177618586871",650,,20000101000000,,Accessible,294
7,"45.1731331436379,5.73195472232466",656,,20000101000000,,Accessible,295
7,"45.1736638884766,5.73194484362987",655,,20000101000000,,Accessible,296
7,"45.1727853381099,5.7319799758028",657,,20000101000000,,Accessible,297
7,"45.1805599100649,5.71960392247255",669,,20000101000000,,Accessible,298
7,"45.1813371564629,5.7253170634448",664,,20000101000000,,Accessible,299
7,"45.1813707171565,5.72546615780698",661,,20000101000000,,Accessible,300
7,"45.1818952029586,5.72706771460924",660,,20000101000000,,Accessible,301
7,"45.1812457553313,5.72490573160229",662,,20000101000000,,Accessible,302
7,"45.1869850511354,5.70579574735176",663,,20000101000000,,Accessible,303
7,"45.1808184038412,5.72260461418428",666,,20000101000000,,Accessible,304
7,"45.180912478521,5.72315782700051",665,,20000101000000,,Accessible,305
7,"45.1807191276292,5.72178995704826",667,,20000101000000,,Accessible,306
7,"45.1806807353921,5.72136782060671",668,,20000101000000,,Accessible,307
7,"45.1824403772647,5.72833339861173",676,,20000101000000,,Accessible,308
7,"45.1803585484208,5.71648353516516",673,,20000101000000,,Accessible,309
7,"45.1804988391244,5.71861505883699",672,,20000101000000,,Accessible,310
7,"45.1843692640636,5.73296119812915",674,,20000101000000,,Accessible,311
7,"45.1832955701383,5.7303542833886",675,,20000101000000,,Accessible,312
7,"45.1937255240964,5.73595904153824",678,,20000101000000,,Accessible,313
7,"45.186591029196,5.70577418484463",677,,20000101000000,,Accessible,314
7,"45.1856786743133,5.73026844724814",680,,20000101000000,,Accessible,315
7,"45.1673096825157,5.72851531414688",686,,20000101000000,,Accessible,316
7,"45.1998328700023,5.74014977889956",683,,20000101000000,,Accessible,317
7,"45.1993247771433,5.73947623043441",684,,20000101000000,,Accessible,318
7,"45.1646786524255,5.7286194211191",688,,20000101000000,,Accessible,319
7,"45.1638165713885,5.7286535279365",689,,20000101000000,,Accessible,320
7,"45.2056548325793,5.69999163166649",696,,20000101000000,,Accessible,321
7,"45.1873286032871,5.70981121191459",699,,20000101000000,,Accessible,322
7,"45.1872124234744,5.71172348027207",697,,20000101000000,,Accessible,323
7,"45.1873491346502,5.70947316735974",700,,20000101000000,,Accessible,324
7,"45.1917903438852,5.7163689997087",41,,20000101000000,,Accessible,325
7,"45.1905247936122,5.72717929472668",20,,20000101000000,,Accessible,326
7,"45.1928671687596,5.7293564477433",5,,20000101000000,,Accessible,327
7,"45.1759763395896,5.72599454564114",868,,20000101000000,,Accessible,328
7,"45.1859058129964,5.71506657858136",742,,20000101000000,,Accessible,329
7,"45.1913665098484,5.72654775541232",722,,20000101000000,,Accessible,330
7,"45.1875403060839,5.70632519359618",704,,20000101000000,,Accessible,331
7,"45.1888487522128,5.72782535098078",719,,20000101000000,,Accessible,332
7,"45.1887840989542,5.72728590881346",720,,20000101000000,,Accessible,333
7,"45.1887436475631,5.72702411328838",721,,20000101000000,,Accessible,334
7,"45.1859257707571,5.71691331619335",450,,20000101000000,,Accessible,209
7,"45.1801956011988,5.71293299170761",454,,20000101000000,,Accessible,210
7,"45.180264175104,5.71468440310695",453,,20000101000000,,Accessible,211
7,"45.180182367313,5.71257047984771",455,,20000101000000,,Accessible,212
7,"45.1800782138534,5.70698938940765",466,,20000101000000,,Accessible,213
7,"45.1801495893376,5.71135788916666",463,,20000101000000,,Accessible,214
7,"45.1633719002036,5.72558414818187",460,,20000101000000,,Accessible,215
7,"45.1986635611289,5.7385880254777",458,,20000101000000,,Accessible,216
7,"45.1801699742267,5.71221558074159",461,,20000101000000,,Accessible,217
7,"45.1801015047513,5.70828487531349",465,,20000101000000,,Accessible,218
7,"45.1801313925526,5.71015351660547",464,,20000101000000,,Accessible,219
7,"45.1801015047513,5.70828487531349",465,,20000101000000,,Accessible,220
7,"45.1800782138534,5.70698938940765",466,,20000101000000,,Accessible,221
7,"45.1800638349282,5.7054169946642",467,,20000101000000,,Accessible,222
7,"45.1875121393191,5.74528562259574",475,,20000101000000,,Accessible,223
7,"45.1879835380176,5.74802721136435",473,,20000101000000,,Accessible,224
7,"45.166502240321,5.72676966595176",500,,20000101000000,,Accessible,225
7,"45.1788586510264,5.75124510281857",489,,20000101000000,,Accessible,226
7,"45.1630594521519,5.72530019715951",487,,20000101000000,,Accessible,227
7,"45.1765828533891,5.75235465865652",490,,20000101000000,,Accessible,228
7,"45.1675034331676,5.74146125270934",492,,20000101000000,,Accessible,229
7,"45.1670990931384,5.7396424332274",494,,20000101000000,,Accessible,230
7,"45.1666015626824,5.73210943134841",497,,20000101000000,,Accessible,231
7,"45.1665589621946,5.73021696513118",499,,20000101000000,,Accessible,232
7,"45.1920945865868,5.72968484106165",510,,20000101000000,,Accessible,233
7,"45.1664604615139,5.72491666893759",502,,20000101000000,,Accessible,234
7,"45.1664751158195,5.72551608754087",501,,20000101000000,,Accessible,235
7,"45.1997580960053,5.73653147001536",504,,20000101000000,,Accessible,236
7,"45.198330005942,5.73665622072367",508,,20000101000000,,Accessible,237
7,"45.1864779553751,5.72353197478984",515,,20000101000000,,Accessible,238
7,"45.1912493732909,5.7293480055949",511,,20000101000000,,Accessible,239
7,"45.1878743806719,5.72492354100808",513,,20000101000000,,Accessible,240
7,"45.187935356165,5.72574457921812",514,,20000101000000,,Accessible,241
7,"45.1937608471597,5.73235097428149",518,,20000101000000,,Accessible,242
7,"45.1862435118625,5.72324809357273",516,,20000101000000,,Accessible,243
7,"45.1857765902313,5.72268077763235",517,,20000101000000,,Accessible,244
7,"45.1752683197374,5.7147589640224",562,,20000101000000,,Accessible,245
7,"45.1909423868378,5.73103069519496",1029,,20000101000000,,Accessible,453
7,"45.1885297944537,5.72806662387489",1033,,20000101000000,,Accessible,454
7,"45.1887242553846,5.72863408180996",1031,,20000101000000,,Accessible,455
7,"45.1885590526312,5.71043174568754",1032,,20000101000000,,Accessible,456
7,"45.1881294163569,5.72846832315625",1034,,20000101000000,,Accessible,457
7,"45.1866364346139,5.74396406684934",1117,,20000101000000,,Accessible,458
7,"45.1793803512555,5.71149076675701",1073,,20000101000000,,Accessible,665
7,"45.1884099315878,5.72611692168379",1083,,20000101000000,,Accessible,666
7,"45.1876212699616,5.72699067062226",1090,,20000101000000,,Accessible,667
7,"45.161092052201,5.72554404221272",1104,,20000101000000,,Accessible,668
7,"45.1764024956679,5.71955467658133",1137,,20000101000000,,Accessible,669
7,"45.1731246529885,5.73393621660259",1133,,20000101000000,,Accessible,670
7,"45.1819666675933,5.72862158583646",1135,,20000101000000,,Accessible,671
7,"45.1836055635197,5.73215908800426",1140,,20000101000000,,Accessible,672
7,"45.1972179744166,5.73372956630841",1146,,20000101000000,,Accessible,673
7,"45.1931500136322,5.73217103876949",1150,,20000101000000,,Accessible,674
7,"45.191760454392,5.73299576168291",1151,,20000101000000,,Accessible,675
7,"45.1891779285563,5.73708754358745",1156,,20000101000000,,Accessible,676
7,"45.1839393589998,5.73084441674554",1158,,20000101000000,,Accessible,677
7,"45.1671028323714,5.73885357429861",1180,,20000101000000,,Accessible,678
7,"45.1765207327745,5.71886370594537",1169,,20000101000000,,Accessible,679
7,"45.1842431471469,5.73162017300786",1164,,20000101000000,,Accessible,680
7,"45.184000577164,5.73209453711392",1165,,20000101000000,,Accessible,681
7,"45.172641229711,5.73726087659137",1171,,20000101000000,,Accessible,682
7,"45.1673153760136,5.74167693222446",1178,,20000101000000,,Accessible,683
7,"45.1568559614458,5.73375563458261",1186,,20000101000000,,Accessible,684
7,"45.1628886320964,5.72529306034425",1185,,20000101000000,,Accessible,685
7,"45.1683256469522,5.72324769608613",1192,,20000101000000,,Accessible,686
7,"45.1691476626621,5.74276754782307",1200,,20000101000000,,Accessible,687
7,"45.17268251963,5.71107137583701",1202,,20000101000000,,Accessible,688
7,"45.1614097695569,5.73762931550301",1247,,20000101000000,,Accessible,689
7,"45.1835239170159,5.72904857321395",1237,,20000101000000,,Accessible,690
7,"45.1799739794317,5.74692274650779",1206,,20000101000000,,Accessible,691
7,"45.1664305844691,5.72366099094057",1212,,20000101000000,,Accessible,692
7,"45.160489398315,5.72484072047292",1214,,20000101000000,,Accessible,693
7,"45.1889903864993,5.70303610204585",1223,,20000101000000,,Accessible,694
7,"45.1647376861263,5.73343998790878",1242,,20000101000000,,Accessible,695
7,"45.1666274312634,5.73345275896494",1239,,20000101000000,,Accessible,696
7,"45.1842251503104,5.73005012700096",1238,,20000101000000,,Accessible,697
7,"45.1646290249837,5.73204096382198",1240,,20000101000000,,Accessible,698
7,"45.1644043086871,5.7326570492786",1241,,20000101000000,,Accessible,699
7,"45.1644561054061,5.72073286008717",361,,20000101000000,,Inaccessible,822
7,"45.1840870977858,5.71601569591755",416,,20000101000000,,Inaccessible,823
7,"45.1699766190958,5.72911780060048",410,,20000101000000,,Inaccessible,824
7,"45.1835185212593,5.71657964546614",415,,20000101000000,,Inaccessible,825
7,"45.1852744147626,5.71483798170739",418,,20000101000000,,Inaccessible,826
7,"45.1848119808822,5.7152966825112",417,,20000101000000,,Inaccessible,827
7,"45.1843575068415,5.74355636223903",425,,20000101000000,,Inaccessible,828
7,"45.1858963751905,5.74671033977502",477,,20000101000000,,Inaccessible,829
7,"45.1905099686972,5.73675058624872",1305,,20000101000000,,Accessible,540
7,"45.1901391444438,5.73633450078229",1311,,20000101000000,,Accessible,541
7,"45.1892865493994,5.7159943505958",1308,,20000101000000,,Accessible,542
7,"45.18813931758,5.74618396575963",1677,,20071001000000,,Accessible,543
7,"45.1925988326666,5.71232091121223",1330,,20000101000000,,Accessible,544
7,"45.1931033241725,5.71208891993508",1331,,20000101000000,,Accessible,545
7,"45.1708242815771,5.74029880982691",1333,,20000101000000,,Accessible,546
7,"45.1685489167969,5.73005120334293",1436,,20050719000000,,Accessible,547
7,"45.1831340969821,5.72548629316128",1461,,20060522000000,,Accessible,548
7,"45.1834621938991,5.72647048528261",1457,,20060522000000,,Accessible,549
7,"45.1825143394132,5.72362730541957",1459,,20060522000000,,Accessible,550
7,"45.181817358893,5.72408944234457",1460,,20060522000000,,Accessible,551
7,"45.1828555814429,5.72465085864428",1463,,20060522000000,,Accessible,552
7,"45.1822905818894,5.72606282968844",1462,,20060522000000,,Accessible,553
7,"45.1729910768778,5.74358770876618",1577,,20070129000000,,Accessible,554
7,"45.1734670647984,5.7456669604893",1579,,20070129000000,,Accessible,555
7,"45.174194842128,5.74303665697591",1598,,20070129000000,,Accessible,556
7,"45.173931449083,5.74199206332064",1617,,20070129000000,,Accessible,557
7,"45.1716538841003,5.74287713118675",1620,,20070129000000,,Accessible,558
7,"45.1592605492385,5.73606985057918",1700,,20071119000000,,Accessible,559
7,"45.1698167273753,5.74289896865145",1717,,20050720000000,,Accessible,560
7,"45.1740338228253,5.70679598857048",1762,,20080922000000,,Accessible,561
7,"45.1729470908815,5.70782002605338",1758,,20080922000000,,Accessible,562
7,"45.1699880923655,5.75044725898177",1737,,20080409000000,,Accessible,563
7,"45.1729828123736,5.70672935842926",1760,,20080922000000,,Accessible,564
7,"45.1921520845337,5.72785659170747",16,,20000101000000,,Accessible,565
7,"45.191433995101,5.72810114985755",19,,20000101000000,,Accessible,566
7,"45.1903732517992,5.71574006675935",37,,20000101000000,,Accessible,567
7,"45.1915657811136,5.71696643717746",39,,20000101000000,,Accessible,568
7,"45.189224535192,5.70944922599638",69,,20000101000000,,Accessible,569
7,"45.1880467490569,5.71675067311989",42,,20000101000000,,Accessible,570
7,"45.1912760266696,5.71364168372018",44,,20000101000000,,Accessible,571
7,"45.1841646127962,5.72910672808251",64,,20000101000000,,Accessible,572
7,"45.1628133581172,5.71659764814868",529,,20000101000000,,Accessible,614
7,"45.183155323975,5.74107923038248",536,,20000101000000,,Accessible,615
7,"45.1833582457833,5.74110739552855",535,,20000101000000,,Accessible,616
7,"45.1813482245088,5.74113942006325",538,,20000101000000,,Accessible,617
7,"45.1781353778768,5.7426885892852",543,,20000101000000,,Accessible,618
7,"45.1962852411008,5.7188699383134",609,,20000101000000,,Accessible,619
7,"45.1638373756157,5.72116415124473",606,,20000101000000,,Accessible,620
7,"45.1792419264278,5.73174564099093",649,,20000101000000,,Accessible,621
7,"45.1875705104656,5.70582779293394",651,,20000101000000,,Accessible,622
7,"45.1773154608628,5.73180744116492",652,,20000101000000,,Accessible,623
7,"45.1756695466861,5.7318656246486",654,,20000101000000,,Accessible,624
7,"45.1716137954962,5.7320264156676",658,,20000101000000,,Accessible,625
7,"45.1855798782744,5.73070143263835",681,,20000101000000,,Accessible,626
7,"45.1860046009343,5.70574208529837",691,,20000101000000,,Accessible,627
7,"45.1665312717754,5.72854611723771",687,,20000101000000,,Accessible,628
7,"45.1850104473839,5.71202480839911",690,,20000101000000,,Accessible,629
7,"45.1612000204838,5.72876450575951",692,,20000101000000,,Accessible,630
7,"45.1920465977434,5.71035059393029",786,,20000101000000,,Accessible,631
7,"45.1853464059209,5.70570606029935",703,,20000101000000,,Accessible,632
7,"45.1807629217934,5.70545525239659",766,,20000101000000,,Accessible,633
7,"45.1903825814597,5.71259914420231",785,,20000101000000,,Accessible,634
7,"45.1892795953107,5.72837652104753",847,,20000101000000,,Accessible,635
7,"45.1792688035935,5.70539569577071",830,,20000101000000,,Accessible,636
7,"45.1783162710169,5.70534494936383",831,,20000101000000,,Accessible,637
7,"45.1740701449963,5.70509727679049",836,,20000101000000,,Accessible,638
7,"45.1732941797543,5.72490928822311",873,,20000101000000,,Accessible,639
7,"45.1739839156702,5.72514381363961",872,,20000101000000,,Accessible,640
7,"45.1726264679745,5.72468225011765",874,,20000101000000,,Accessible,641
7,"45.165406246139,5.72387440655564",881,,20000101000000,,Accessible,642
7,"45.1864865820018,5.73204103847611",893,,20000101000000,,Accessible,643
7,"45.1861974439375,5.72048071484912",901,,20000101000000,,Accessible,644
7,"45.186030304776,5.72036722953097",902,,20000101000000,,Accessible,645
7,"45.1840087336087,5.71901373915446",907,,20000101000000,,Accessible,646
7,"45.1923067671106,5.73387636144843",918,,20000101000000,,Accessible,647
7,"45.187109563583,5.74227392381779",926,,20000101000000,,Accessible,648
7,"45.1632823127679,5.70784431199363",960,,20000101000000,,Accessible,649
7,"45.1917982202895,5.73180134608616",978,,20000101000000,,Accessible,650
7,"45.1732304867281,5.71020297852537",974,,20000101000000,,Accessible,651
7,"45.190885266897,5.72519880000061",988,,20000101000000,,Accessible,652
7,"45.1914326360028,5.72511218035744",986,,20000101000000,,Accessible,653
7,"45.1906393658502,5.7251339407532",989,,20000101000000,,Accessible,654
7,"45.1848740486639,5.72906362361017",65,,20000101000000,,Accessible,573
7,"45.160233079577,5.73094236484477",81,,20000101000000,,Accessible,574
7,"45.1770899372028,5.72683529193424",100,,20000101000000,,Accessible,575
7,"45.1893924222614,5.71734698423836",94,,20000101000000,,Accessible,576
7,"45.181451945689,5.72790947764826",97,,20000101000000,,Accessible,577
7,"45.1862707684066,5.70717117103972",140,,20000101000000,,Accessible,578
7,"45.1777807756096,5.71213613701052",150,,20000101000000,,Accessible,579
7,"45.1919256536598,5.7222275631735",164,,20000101000000,,Accessible,580
7,"45.192042183942,5.71507482903652",177,,20000101000000,,Accessible,581
7,"45.1865635318113,5.73285420047448",191,,20000101000000,,Accessible,582
7,"45.1900498307699,5.72590068523846",202,,20000101000000,,Accessible,583
7,"45.1901477981434,5.7219649533894",232,,20000101000000,,Accessible,584
7,"45.1882226980942,5.72326241938735",235,,20000101000000,,Accessible,585
7,"45.1592598473815,5.73414189012847",252,,20000101000000,,Accessible,586
7,"45.1874590284931,5.71102373134242",251,,20000101000000,,Accessible,587
7,"45.1793464479077,5.72373539491351",253,,20000101000000,,Accessible,588
7,"45.1762886433231,5.72468743743983",256,,20000101000000,,Accessible,589
7,"45.1802083407792,5.720892751296",264,,20000101000000,,Accessible,590
7,"45.1926006513602,5.72882732081554",300,,20000101000000,,Accessible,591
7,"45.1920836286509,5.7286591088137",301,,20000101000000,,Accessible,592
7,"45.1916073109147,5.72828965109346",303,,20000101000000,,Accessible,593
7,"45.1877202624808,5.73403476439139",323,,20000101000000,,Accessible,594
7,"45.1975596430826,5.71155552601599",329,,20000101000000,,Accessible,595
7,"45.1996223640693,5.71063220341647",331,,20000101000000,,Accessible,596
7,"45.1673413738009,5.72406361058195",358,,20000101000000,,Accessible,597
7,"45.1795779033254,5.73551561641535",401,,20000101000000,,Accessible,598
7,"45.1798662557243,5.73537359936673",400,,20000101000000,,Accessible,599
7,"45.1791212050366,5.73574055323101",403,,20000101000000,,Accessible,600
7,"45.17859309759,5.7360006506231",404,,20000101000000,,Accessible,601
7,"45.1771973623058,5.73668803768429",405,,20000101000000,,Accessible,602
7,"45.1758920051698,5.73733088076805",407,,20000101000000,,Accessible,603
7,"45.1853161302854,5.74311623147466",424,,20000101000000,,Accessible,604
7,"45.179714222653,5.74526978915312",431,,20000101000000,,Accessible,605
7,"45.1803894157863,5.74515079320808",430,,20000101000000,,Accessible,606
7,"45.1874211764963,5.74542705333567",457,,20000101000000,,Accessible,607
7,"45.2000811448682,5.73457021779376",442,,20000101000000,,Accessible,608
7,"45.1863899920896,5.71671042632874",449,,20000101000000,,Accessible,609
7,"45.1872066639828,5.71632535910615",448,,20000101000000,,Accessible,610
7,"45.1860212399992,5.72971713317073",456,,20000101000000,,Accessible,611
7,"45.1926085175797,5.72982129844547",509,,20000101000000,,Accessible,612
7,"45.1792015278324,5.7423167610173",541,,20000101000000,,Accessible,613
7,"45.1633726409149,5.73217722388418",1244,,20000101000000,,Accessible,700
7,"45.1635987129402,5.73269129225287",1243,,20000101000000,,Accessible,701
7,"45.2041383746591,5.7019525055672",1263,,20000101000000,,Accessible,702
7,"45.1611817487669,5.73584634321323",1252,,20000101000000,,Accessible,703
7,"45.1630667717403,5.73991749085922",1249,,20000101000000,,Accessible,704
7,"45.1615354666753,5.73685348073667",1250,,20000101000000,,Accessible,705
7,"45.1618861904581,5.73625434231125",1251,,20000101000000,,Accessible,706
7,"45.1791824829164,5.71128846217166",1260,,20000101000000,,Accessible,707
7,"45.1852562145742,5.72880879582982",1266,,20000101000000,,Accessible,708
7,"45.1843182992832,5.72961981753743",1267,,20000101000000,,Accessible,709
7,"45.1925877337294,5.72817515765263",1273,,20000101000000,,Accessible,710
7,"45.1892883050383,5.72751056931769",1271,,20000101000000,,Accessible,711
7,"45.1894673436178,5.72826533627038",1272,,20000101000000,,Accessible,712
7,"45.1908113079311,5.72916991950182",1274,,20000101000000,,Accessible,713
7,"45.1923801692158,5.72745978237727",1299,,20000101000000,,Accessible,714
7,"45.1622911937372,5.7387075876041",1287,,20000101000000,,Accessible,715
7,"45.1646339843465,5.7347220560439",1282,,20000101000000,,Accessible,716
7,"45.1915332073481,5.7274181336454",1278,,20000101000000,,Accessible,717
7,"45.1640346334179,5.73390897822927",1281,,20000101000000,,Accessible,718
7,"45.1620576673218,5.73397459220545",1284,,20000101000000,,Accessible,719
7,"45.1630465814345,5.73288845473691",1283,,20000101000000,,Accessible,720
7,"45.1630829784719,5.73591685197202",1285,,20000101000000,,Accessible,721
7,"45.1625427260112,5.73785192533936",1286,,20000101000000,,Accessible,722
7,"45.188387105195,5.71330861806939",1295,,20000101000000,,Accessible,723
7,"45.1929240377279,5.73333064599929",1293,,20000101000000,,Accessible,724
7,"45.1914098061613,5.72870516775673",1300,,20000101000000,,Accessible,725
7,"45.1607000175253,5.7206024051014",1315,,20000101000000,,Accessible,726
7,"45.1882209106521,5.71575369873755",1322,,20000101000000,,Accessible,727
7,"45.1882535339175,5.71554247763471",1320,,20000101000000,,Accessible,728
7,"45.1838935920342,5.72396490427494",1479,,20060522000000,,Accessible,729
7,"45.1713890188278,5.73954822951268",1456,,20051219000000,,Accessible,730
7,"45.1928960868986,5.71122041159978",1328,,20000101000000,,Accessible,731
7,"45.1923905521583,5.7114507537817",1329,,20000101000000,,Accessible,732
7,"45.1828980203522,5.71801887231068",1332,,20000101000000,,Accessible,733
7,"45.1820850335184,5.72233966075959",1458,,20060522000000,,Accessible,734
7,"45.1840620524768,5.72606627715621",1477,,20060522000000,,Accessible,735
7,"45.184463197973,5.72579596442309",1478,,20060522000000,,Accessible,736
7,"45.1739748556521,5.7431326312079",1597,,20070129000000,,Accessible,737
7,"45.1843631350235,5.70341906838752",1521,,20070129000000,,Accessible,738
7,"45.1853836962818,5.70458137960395",1517,,20070129000000,,Accessible,739
7,"45.1837193481641,5.72408005274835",1480,,20060522000000,,Accessible,740
7,"45.1843331754048,5.70452121119439",1518,,20070129000000,,Accessible,741
7,"45.1833914376575,5.70446727519122",1519,,20070129000000,,Accessible,742
7,"45.1680226668538,5.72690924344866",1537,,20070625000000,,Accessible,743
7,"45.1726469786347,5.74244012809482",1619,,20070129000000,,Accessible,744
7,"45.1746436442558,5.74168733300471",1599,,20070129000000,,Accessible,745
7,"45.1751044587919,5.74144996708724",1618,,20070129000000,,Accessible,746
7,"45.1726983415397,5.74046604273396",1638,,20070129000000,,Accessible,747
7,"45.1729956033047,5.74231986918911",1637,,20070129000000,,Accessible,748
7,"45.1724805740298,5.73901076394597",1639,,20070129000000,,Accessible,749
7,"45.1893851339913,5.74193924497708",1657,,20070129000000,,Accessible,750
7,"45.1752324720366,5.74113058986149",1701,,20071119000000,,Accessible,751
7,"45.1696537766749,5.7048835279295",1698,,20071119000000,,Accessible,752
7,"45.1706285582462,5.70493544539147",1697,,20071119000000,,Accessible,753
7,"45.1601889891163,5.73603463606786",1699,,20071119000000,,Accessible,754
7,"45.1804518997561,5.71778461011853",1702,,20071119000000,,Accessible,755
7,"45.1730369625022,5.70506372550413",1764,,20080922000000,,Accessible,756
7,"45.1614022708466,5.72068488713958",1797,,20090313000000,,Accessible,757
7,"45.1645424205497,5.7213510209276",1817,,,,Accessible,758
7,"45.1612928481651,5.72815385146074",1941,,20110217000000,,Accessible,759
7,"45.199155228405,5.7142197685801",1882,,20110126000000,,Accessible,760
7,"45.1638103921411,5.72711817147498",1878,,20090928000000,,Accessible,761
7,"45.1686123912896,5.72549486194384",1837,,20090609000000,,Accessible,762
7,"45.1984217840033,5.71117131530075",1881,,20110126000000,,Accessible,763
7,"45.1987396335143,5.71226811775523",1884,,20110126000000,,Accessible,764
7,"45.1976221437083,5.71257383421805",1883,,20110126000000,,Accessible,765
7,"45.1891379572761,5.71580916388068",1921,,20110210000000,,Accessible,766
7,"45.1623702830126,5.72083297742478",2021,,20090518000000,,Accessible,767
7,"45.1706781444165,5.70348420324083",2001,,20111102000000,,Accessible,768
7,"45.1707120341059,5.70249509708892",1981,,20110902000000,,Accessible,769
