FID,id,rute_nr,rutenavn,status,kategori,under_kategori,kommune,ogc_fid,wkb_geometry
cykeldata_kk.fid-2b80431e_19460c4a556_72a9,1143,,,Eksisterende,Cykelsti,,København,1844,"MULTILINESTRING ((12.481872979678144 55.688765576807334, 12.481616500686878 55.68954731436172, 12.481613608690978 55.689556116396524, 12.481611540699625 55.68956237794427))"
cykeldata_kk.fid-2b80431e_19460c4a556_72aa,1144,,,Eksisterende,Cykelsti,,København,1845,"MULTILINESTRING ((12.482445601925436 55.68702483774706, 12.48242167998924 55.68709671490218, 12.482178695788205 55.6878248523073, 12.482175772117998 55.687833295674864))"
cykeldata_kk.fid-2b80431e_19460c4a556_72ab,1145,,,Eksisterende,Cykelsti,,København,1846,"MULTILINESTRING ((12.482175772117998 55.687833295674864, 12.48214428691469 55.68792786157255, 12.482119349584831 55.68801046513397, 12.482117420640451 55.6880168126421))"
cykeldata_kk.fid-2b80431e_19460c4a556_72ac,1146,,,Eksisterende,Cykelsti,,København,1847,"MULTILINESTRING ((12.482117420640451 55.6880168126421, 12.482091049274496 55.688103951725736, 12.481967303387092 55.688472983387385, 12.481874437587992 55.68876131029181, 12.481872979678144 55.688765576807334))"
cykeldata_kk.fid-2b80431e_19460c4a556_72ad,1147,,,Eksisterende,Cykelsti,,København,1848,"MULTILINESTRING ((12.483174403751855 55.68483638023272, 12.483145402524265 55.68492341454176, 12.482766914562696 55.68606056495673, 12.482734905155521 55.68615658429483, 12.482733134484395 55.68616175866978))"
cykeldata_kk.fid-2b80431e_19460c4a556_72ae,1148,,,Eksisterende,Cykelsti,,København,1849,"MULTILINESTRING ((12.482733134484395 55.68616175866978, 12.482581898853017 55.68661553503212, 12.482580251076108 55.68662061601783))"
cykeldata_kk.fid-2b80431e_19460c4a556_72af,1149,,,Eksisterende,Cykelsti,,København,1850,"MULTILINESTRING ((12.48355173754274 55.683704205141055, 12.483175639477329 55.68483256948809, 12.483174403751855 55.68483638023272))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b0,1150,,,Eksisterende,Cykelsti,,København,1851,"MULTILINESTRING ((12.482580251076108 55.68662061601783, 12.482446631806296 55.687021662132004, 12.482445601925436 55.68702483774706))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b1,1151,,,Eksisterende,Cykelsti,,København,1852,"MULTILINESTRING ((12.483893739096816 55.68267659284662, 12.483638307925563 55.68344419284644, 12.483552264370102 55.68370275183398, 12.48355173754274 55.683704205141055))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b2,1152,,,Eksisterende,Cykelsti,,København,1853,"MULTILINESTRING ((12.484315049672405 55.681416770765836, 12.484048743825074 55.68221093070447, 12.48404792011315 55.682213471206246))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b3,1153,,,Eksisterende,Cykelsti,,København,1854,"MULTILINESTRING ((12.48404792011315 55.682213471206246, 12.483896036277462 55.68266996514803, 12.483893739096816 55.68267659284662))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b4,1162,,,Eksisterende,Cykelsti,,København,1855,"MULTILINESTRING ((12.486895243556573 55.67701365529331, 12.486603741209471 55.67723814526376, 12.486597973152385 55.677242624303226, 12.485473355239407 55.67788957774437, 12.485370972115456 55.67820164189409))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b5,1155,,,Eksisterende,Cykelsti,P,København,1856,"MULTILINESTRING ((12.490608813178863 55.68066415335778, 12.490530789149826 55.680549958094566, 12.490447139173126 55.68042711304918, 12.49036139048707 55.680302799445265, 12.490361219624752 55.680302354825265))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b6,1156,,,Eksisterende,Cykelsti,P,København,1857,"MULTILINESTRING ((12.490858427817278 55.681027961535754, 12.490820127946472 55.68097223710645, 12.490689855266695 55.6807827574999, 12.490613657287888 55.680671386997474, 12.490608813178863 55.68066415335778))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b7,1168,,,Eksisterende,Cykelsti,,København,1858,"MULTILINESTRING ((12.488827994244813 55.677442414428775, 12.48835512933642 55.67733810264345, 12.486900868237596 55.677014933695816, 12.486895243556573 55.67701365529331))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b8,1169,,,Eksisterende,Cykelsti,,København,1859,"MULTILINESTRING ((12.489273162058433 55.67754068040635, 12.488839104980157 55.67744488510731, 12.488827994244813 55.677442414428775))"
cykeldata_kk.fid-2b80431e_19460c4a556_72b9,1170,,,Eksisterende,Cykelsti,,København,1860,"MULTILINESTRING ((12.489727832366306 55.67764101168336, 12.489283201832492 55.67754291182959, 12.489273162058433 55.67754068040635))"
cykeldata_kk.fid-2b80431e_19460c4a556_72ba,1171,,,Eksisterende,Cykelsti,,København,1861,"MULTILINESTRING ((12.489947474884595 55.67768950780849, 12.4897421562757 55.67764419990865, 12.489727832366306 55.67764101168336))"
cykeldata_kk.fid-2b80431e_19460c4a556_72bb,1172,,,Eksisterende,Cykelsti,,København,1862,"MULTILINESTRING ((12.490172080422543 55.67773921073894, 12.489949478058527 55.67768990028049, 12.489947474884595 55.67768950780849))"
cykeldata_kk.fid-2b80431e_19460c4a556_72bc,1157,,,Eksisterende,Cykelsti,P,København,1863,"MULTILINESTRING ((12.491132343628868 55.68142730579942, 12.491035753779338 55.681285951190965, 12.49086084192235 55.68103148868092, 12.490858427817278 55.681027961535754))"
cykeldata_kk.fid-2b80431e_19460c4a556_72bd,1177,,,Eksisterende,Cykelsti,,København,1864,"MULTILINESTRING ((12.482357201388664 55.672668828387344, 12.48203203573693 55.67267401745386, 12.482022343754036 55.67267420278762))"
cykeldata_kk.fid-2b80431e_19460c4a556_72be,1158,,,Eksisterende,Cykelsti,P,København,1865,"MULTILINESTRING ((12.491382500938744 55.68177060113742, 12.49117174459073 55.68148506641855, 12.491136437508587 55.68143348201886, 12.491132343628868 55.68142730579942))"
cykeldata_kk.fid-2b80431e_19460c4a556_72bf,1181,,,Eksisterende,Cykelsti,P,København,1869,"MULTILINESTRING ((12.48865558253816 55.672562156191695, 12.48865615431146 55.67274382108732, 12.488656127296915 55.672744990512555, 12.488657697696459 55.67335462500151, 12.4886576147619 55.67335516674112))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c0,1190,,,Eksisterende,Cykelsti,,København,1870,"MULTILINESTRING ((12.492841885383553 55.66944069158062, 12.490738416372393 55.67008923985187, 12.490518428217715 55.67014090056608, 12.49051765906942 55.670141102255805, 12.490371684544872 55.67017537320024, 12.49035883874245 55.67017843578242))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c1,1191,,,Eksisterende,Cykelsti,,København,1871,"MULTILINESTRING ((12.49379089642273 55.66920707001437, 12.493486026191555 55.669282100875044, 12.492845354430097 55.669439873581716, 12.492841885383553 55.66944069158062))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c2,1192,,,Eksisterende,Cykelsti,,København,1872,"MULTILINESTRING ((12.494288175701746 55.66908457314513, 12.49379243464762 55.66920666659474, 12.49379089642273 55.66920707001437))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c3,1194,,,Eksisterende,Cykelsti,,København,1873,"MULTILINESTRING ((12.495562423088478 55.668782425999346, 12.495464409082023 55.66880571683192, 12.495216397400114 55.66886366883058, 12.494730973536782 55.66897783081863, 12.494468402629378 55.669040241609764, 12.494302297336539 55.66908111419228, 12.494288175701746 55.66908457314513))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c4,1196,,,Eksisterende,Cykelsti,,København,1874,"MULTILINESTRING ((12.495343940369317 55.672432896046665, 12.49543108821177 55.67214813543188))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c5,1197,,,Eksisterende,Cykelsti,,København,1875,"MULTILINESTRING ((12.49543108821177 55.67214813543188, 12.495841921641059 55.67080558876843))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c6,1198,,,Eksisterende,Cykelsti,,København,1876,"MULTILINESTRING ((12.495841921641059 55.67080558876843, 12.496071845361529 55.67002466080697, 12.496072857733608 55.67002130575347))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c7,1199,,,Eksisterende,Cykelsti,,København,1877,"MULTILINESTRING ((12.496072857733608 55.67002130575347, 12.496365091168418 55.66914933263962, 12.496469486406689 55.66886983253582, 12.49646947840154 55.66886974286718))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c8,1200,,,Eksisterende,Cykelsti,,København,1878,"MULTILINESTRING ((12.496592942114289 55.66853935653275, 12.49620045779922 55.66863208548523, 12.495774249155533 55.66873206747843, 12.495562676785674 55.668782328869476, 12.495562423088478 55.668782425999346))"
cykeldata_kk.fid-2b80431e_19460c4a556_72c9,1201,,,Eksisterende,Cykelsti,,København,1879,"MULTILINESTRING ((12.503840584556926 55.66689490333165, 12.503576031542162 55.66695244639414, 12.503205320601266 55.66703306926048, 12.503204036229096 55.66703337565059))"
cykeldata_kk.fid-2b80431e_19460c4a556_72ca,1202,,,Eksisterende,Cykelsti,,København,1880,"MULTILINESTRING ((12.504679917481704 55.66671233491171, 12.50384303046048 55.66689438394557, 12.503840584556926 55.66689490333165))"
cykeldata_kk.fid-2b80431e_19460c4a556_72cb,1203,,,Eksisterende,Cykelsti,,København,1881,"MULTILINESTRING ((12.49646947840154 55.66886974286718, 12.496541699005004 55.668676562334284, 12.496542628488573 55.668673749021, 12.496590928294673 55.668544717885624, 12.496592942114289 55.66853935653275))"
cykeldata_kk.fid-2b80431e_19460c4a556_72cc,1335,,,Eksisterende,Cykelsti,,København,1970,"MULTILINESTRING ((12.588073535354413 55.633435246729, 12.5879922785467 55.63285084512373))"
cykeldata_kk.fid-2b80431e_19460c4a556_72cd,1204,,,Eksisterende,Cykelsti,,København,1882,"MULTILINESTRING ((12.499897047276258 55.66773651501838, 12.499812844099102 55.66775429103691, 12.496699062149135 55.668514305349085, 12.496603856153953 55.66853670795951, 12.496592942114289 55.66853935653275))"
cykeldata_kk.fid-2b80431e_19460c4a556_72ce,1205,,,Eksisterende,Cykelsti,,København,1883,"MULTILINESTRING ((12.500771956617811 55.66754945240156, 12.50055154516258 55.66759754777173, 12.499903346554213 55.66773507664119, 12.499897047276258 55.66773651501838))"
cykeldata_kk.fid-2b80431e_19460c4a556_72cf,1206,,,Eksisterende,Cykelsti,,København,1884,"MULTILINESTRING ((12.501438832593587 55.667403744184035, 12.500771956617811 55.66754945240156))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d0,1207,,,Eksisterende,Cykelsti,,København,1885,"MULTILINESTRING ((12.503204036229096 55.66703337565059, 12.50268920864593 55.66714535354928, 12.502308480209686 55.66722401240084, 12.5020295056886 55.66728169431945, 12.502027051718143 55.667282124001815))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d1,1214,,,Eksisterende,Cykelsti,,København,1886,"MULTILINESTRING ((12.586661643944158 55.62350777901371, 12.586519674523103 55.62252105062588))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d2,1182,,,Eksisterende,Cykelsti,P,København,1887,"MULTILINESTRING ((12.4886576147619 55.67335516674112, 12.48865408516702 55.67358504302473, 12.48863409273139 55.67374499861082, 12.48858637761773 55.674026743819496, 12.48855386126065 55.674187505175084, 12.488489808684246 55.67443609377707, 12.48848775541992 55.67444397320019))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d3,1183,,,Eksisterende,Cykelsti,P,København,1888,"MULTILINESTRING ((12.488654105986663 55.67186226272301, 12.488661485679636 55.67233535873322))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d4,1187,,,Eksisterende,Cykelsti,P,København,1889,"MULTILINESTRING ((12.490469233511503 55.670268965562244, 12.490358977589516 55.67017852172657, 12.49035883874245 55.67017843578242))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d5,1179,,,Eksisterende,Cykelsti,P,København,1890,"MULTILINESTRING ((12.485522541298412 55.672614129862254, 12.48236571558318 55.672668676476796, 12.482357201388664 55.672668828387344))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d6,1180,,,Eksisterende,Cykelsti,P,København,1891,"MULTILINESTRING ((12.48865558253816 55.672562156191695, 12.485526878858497 55.672614006787235, 12.485526859820565 55.672614007102524, 12.485522541298412 55.672614129862254))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d7,1219,,,Eksisterende,Cykelsti,,København,1892,"MULTILINESTRING ((12.483434787235465 55.6609554452886, 12.48334189627333 55.660946602044206, 12.483262431817565 55.660939036947546, 12.483256742533145 55.6609384794209, 12.482839018513495 55.66089881836293, 12.482412844136405 55.66085835342509, 12.482305345958485 55.66085448488019, 12.4822949549498 55.66085415075628))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d8,1221,,,Eksisterende,Cykelsti,,København,1893,"MULTILINESTRING ((12.58368224987112 55.64088361331016, 12.583609956515907 55.64070511753534))"
cykeldata_kk.fid-2b80431e_19460c4a556_72d9,1222,,,Eksisterende,Cykelsti,,København,1894,"MULTILINESTRING ((12.584075500319504 55.64198310159856, 12.584028974420614 55.64185419665108, 12.58368224987112 55.64088361331016))"
cykeldata_kk.fid-2b80431e_19460c4a556_72da,1223,,,Eksisterende,Cykelsti,,København,1895,"MULTILINESTRING ((12.583609956515907 55.64070511753534, 12.583403900508838 55.64023494073359, 12.583282593248114 55.639726685190496, 12.583264799000501 55.63964386788356, 12.583102978508785 55.639247374128445, 12.582879274009947 55.63865850478335))"
cykeldata_kk.fid-2b80431e_19460c4a556_72db,1224,,,Eksisterende,Cykelsti,,København,1896,"MULTILINESTRING ((12.582197892632843 55.63693256009127, 12.581640598707708 55.63549965653882, 12.581455416313963 55.63507804238293, 12.581289405808251 55.634777322988775))"
cykeldata_kk.fid-2b80431e_19460c4a556_72dc,1225,,,Eksisterende,Cykelsti,,København,1897,"MULTILINESTRING ((12.582671494637 55.638140550379234, 12.582505791185923 55.63771719939125, 12.58232503277666 55.63725958678843, 12.582197892632843 55.63693256009127))"
cykeldata_kk.fid-2b80431e_19460c4a556_72dd,1226,,,Eksisterende,Cykelsti,,København,1898,"MULTILINESTRING ((12.582879274009947 55.63865850478335, 12.582716643292205 55.638255921069636, 12.582671494637 55.638140550379234))"
cykeldata_kk.fid-2b80431e_19460c4a556_72de,1227,,,Eksisterende,Cykelsti,,København,1899,"MULTILINESTRING ((12.581289405808251 55.634777322988775, 12.581215264803804 55.634477874248695, 12.58066218856517 55.63309464848555, 12.580654790863667 55.63307391788191))"
cykeldata_kk.fid-2b80431e_19460c4a556_72df,1228,,,Eksisterende,Cykelsti,,København,1900,"MULTILINESTRING ((12.580654790863667 55.63307391788191, 12.580356462506343 55.63224107823806))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e0,1229,,,Eksisterende,Cykelsti,,København,1901,"MULTILINESTRING ((12.580356462506343 55.63224107823806, 12.580095185275889 55.63167613712471, 12.579931655181802 55.631298928477186, 12.579886357174201 55.63111568659208))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e1,1235,,,Eksisterende,Cykelsti,,København,1902,"MULTILINESTRING ((12.577935146024535 55.626342066153704, 12.577034524211259 55.62402322425589, 12.577026574872258 55.62400214997403))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e2,1236,,,Eksisterende,Cykelsti,,København,1903,"MULTILINESTRING ((12.576987849655092 55.623900794248364, 12.576728028328382 55.6232183948935))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e3,1237,,,Eksisterende,Cykelsti,,København,1904,"MULTILINESTRING ((12.577026574872258 55.62400214997403, 12.576987849655092 55.623900794248364))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e4,1238,,,Eksisterende,Cykelsti,,København,1905,"MULTILINESTRING ((12.576497998774448 55.62269020334326, 12.576236727948448 55.62192846353574, 12.57623095409556 55.621914897234284, 12.575889575432624 55.62111277248919))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e5,1239,,,Eksisterende,Cykelsti,,København,1906,"MULTILINESTRING ((12.576728028328382 55.6232183948935, 12.576497998774448 55.62269020334326))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e6,1240,,,Eksisterende,Cykelsti,,København,1907,"MULTILINESTRING ((12.575889575432624 55.62111277248919, 12.575180354377851 55.6193393016603))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e7,1241,,,Eksisterende,Cykelsti,,København,1908,"MULTILINESTRING ((12.575180354377851 55.6193393016603, 12.574916940875436 55.61861621892271, 12.574896888601375 55.61851836329991, 12.57489646144959 55.61841301272348, 12.574912368261275 55.6183115007493, 12.574952392098002 55.61821872457719, 12.575011101885924 55.61813691036426, 12.575096214643617 55.6180443467447, 12.575196378821142 55.6179616823635, 12.575306784474401 55.617899396075195, 12.575414062249848 55.617847359688845, 12.575541512010226 55.61780102751678, 12.575646372640561 55.617768479911334, 12.57575332411427 55.61774306320912, 12.575860700407912 55.61772374722889, 12.575963103371588 55.61771167843292, 12.576075510776606 55.617703003444475, 12.576183851377703 55.61770002087638, 12.576285062558902 55.617700752433166, 12.576364746204304 55.6177039103251, 12.576462862659149 55.617712373596184, 12.57654482546934 55.61772472456621, 12.576628707590544 55.61773800835426, 12.576728376754394 55.61775919192536, 12.577251739970256 55.61787507626053, 12.578133868161038 55.61807038137158, 12.578488784712262 55.618147848007396))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e8,1242,,,Eksisterende,Cykelsti,,København,1909,"MULTILINESTRING ((12.578488784712262 55.618147848007396, 12.586286304668922 55.62084683067427))"
cykeldata_kk.fid-2b80431e_19460c4a556_72e9,1243,,,Eksisterende,Cykelsti,,København,1910,"MULTILINESTRING ((12.58636474707928 55.62144408159532, 12.586286304668922 55.62084683067427))"
