ogc_fid,geo_point_2d,anne_maj,lametro,type,name,geo_shape,geometry
2892,"45.19177,5.7439",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.7439,45.19177],[5.7438,45.19175],[5.74309,45.19172]]}","LINESTRING (639408.0231674841 5651762.4411549745, 639396.8912184048 5651759.28197334, 639317.8543799415 5651754.543202972)"
1809,"45.16036,5.71954",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.71954,45.16036],[5.71917,45.16045],[5.71837,45.16075],[5.71784,45.16094],[5.71701,45.16126],[5.71638,45.16154],[5.71598,45.16173],[5.71097,45.16427]]}","LINESTRING (636696.2803717599 5646802.313877132, 636655.0921601664 5646816.522368817, 636566.0365675318 5646863.88416986, 636507.0372374112 5646893.8801061725, 636414.642060053 5646944.399803967, 636344.5107808532 5646988.6047723, 636299.9829845359 5647018.601124537, 635742.2723356616 5647419.614599204)"
2616,"45.21147,5.83048",2018.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.83048,45.21147],[5.83153,45.21093],[5.83172,45.21068],[5.83173,45.21051],[5.8318,45.21029],[5.83204,45.21007],[5.83217,45.20967],[5.83244,45.20921],[5.83462,45.20643],[5.83535,45.20547],[5.83755,45.20303],[5.83801,45.20255],[5.8385,45.20146]]}","LINESTRING (649046.0646803656 5654874.774352577, 649162.9501456986 5654789.447298358, 649184.1008489493 5654749.944306866, 649185.2140438573 5654723.082371832, 649193.0064082128 5654688.319986854, 649219.7230860032 5654653.557736336, 649234.1946198063 5654590.35398897, 649264.2508823206 5654517.67022899, 649506.9273722498 5654078.420015977, 649588.190600529 5653926.741475616, 649833.0934802741 5653541.236705966, 649884.300446039 5653465.401648334, 649938.8469965277 5653293.195247739)"
2604,"45.11571,5.75975",2018.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.75975,45.11571],[5.75984,45.11594],[5.75992,45.11614],[5.75992,45.11639],[5.75987,45.11665],[5.75988,45.11685],[5.76009,45.11734],[5.76016,45.11766],[5.7602,45.11803],[5.76018,45.11827],[5.7602,45.11855],[5.76015,45.11874],[5.75987,45.11947],[5.75972,45.11996],[5.75959,45.12043],[5.75956,45.12084],[5.75962,45.12124],[5.75969,45.1216],[5.75967,45.12187],[5.7596,45.12203],[5.75968,45.12236],[5.75984,45.1228],[5.75985,45.12308],[5.7598,45.12343],[5.75986,45.12394],[5.76013,45.12447],[5.76034,45.12489],[5.76099,45.12611],[5.76157,45.12688],[5.76258,45.12783],[5.76352,45.12857]]}","LINESTRING (641172.4370965575 5639756.088710545, 641182.4558507288 5639792.370922861, 641191.3614099923 5639823.920791568, 641191.3614099923 5639863.358282955, 641185.7954354527 5639904.373457281, 641186.9086303605 5639935.923718544, 641210.2857234272 5640013.222325988, 641218.0780877827 5640063.703407507, 641222.5308674144 5640122.072510922, 641220.3044775986 5640159.9337533545, 641222.5308674144 5640204.105404129, 641216.9648928748 5640234.079147747, 641185.7954354527 5640349.242354285, 641169.0975118337 5640426.544511131, 641154.6259780306 5640500.692101684, 641151.2863933067 5640565.374541193, 641157.9655627543 5640628.479808177, 641165.7579271098 5640685.274926737, 641163.531537294 5640727.8715008395, 641155.7391729385 5640753.114010247, 641164.6447322019 5640805.176909475, 641182.4558507288 5640874.594576895, 641183.5690456368 5640918.7697349135, 641178.0030710972 5640973.988987326, 641184.6822405447 5641054.451933031, 641214.7385030589 5641138.071050562, 641238.1155961255 5641204.3358086515, 641310.473265141 5641396.821920426, 641375.0385698011 5641518.311175609, 641487.4712555024 5641668.202776242, 641592.1115768481 5641784.962173758)"
2596,"45.18492,5.78599",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.78599,45.18492],[5.78572,45.18501],[5.78549,45.18494],[5.78503,45.18481],[5.78492,45.18471],[5.7846,45.18463]]}","LINESTRING (644093.460534973 5650680.486362775, 644063.4042724589 5650694.7009831155, 644037.8007895763 5650683.645165353, 643986.5938238114 5650663.112968435, 643974.3486798242 5650647.319002709, 643938.7264427703 5650634.683850105)"
2586,"45.04859,5.66856",2018.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.66856,45.04859],[5.66956,45.04925],[5.6707,45.04989],[5.67227,45.05075],[5.67336,45.05133],[5.67456,45.05187],[5.67542,45.05218],[5.67638,45.05241],[5.67697,45.05258]]}","LINESTRING (631021.2127311189 5629174.233585, 631132.532221912 5629278.225905307, 631259.4364414165 5629379.068089159, 631434.2080419619 5629514.576550599, 631555.5462869265 5629605.967128553, 631689.1296758784 5629691.055741158, 631784.8644379607 5629739.903270642, 631891.7311491222 5629776.145157162, 631957.4096486903 5629802.93273218)"
2589,"45.05044,5.68223",2018.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.68223,45.05044],[5.68235,45.05033],[5.68268,45.05019],[5.68328,45.04995],[5.68382,45.04966],[5.68419,45.0494],[5.68515,45.04866],[5.68558,45.04835],[5.68694,45.04762],[5.68756,45.04727],[5.68822,45.04695],[5.68902,45.0466],[5.6897,45.0463],[5.69009,45.04604],[5.69052,45.04568],[5.69101,45.04533],[5.69168,45.04508],[5.69248,45.04492],[5.69293,45.04489],[5.69323,45.04494],[5.69351,45.04501],[5.69373,45.04503],[5.69386,45.04499],[5.6939,45.0449],[5.6939,45.04473],[5.69384,45.0444],[5.69392,45.04418],[5.69406,45.04409],[5.69452,45.044],[5.69834,45.0434],[5.69913,45.04333],[5.69997,45.04338],[5.70019,45.04343],[5.70085,45.04355],[5.70125,45.0436],[5.70138,45.04356]]}","LINESTRING (632542.9501702628 5629465.730242433, 632556.308509158 5629448.39774511, 632593.0439411199 5629426.338251273, 632659.8356355958 5629388.522101747, 632719.9481606242 5629342.827799448, 632761.1363722177 5629301.860690908, 632868.0030833792 5629185.263016633, 632915.8704644203 5629136.418493304, 633067.2649718992 5629021.398564663, 633136.283056191 5628966.252544141, 633209.7539201146 5628915.833620662, 633298.8095127492 5628860.688246059, 633374.5067664887 5628813.421050667, 633417.921367898 5628772.4563485095, 633465.7887489392 5628715.736299054, 633520.3352994279 5628660.5921487445, 633594.9193582593 5628621.203676517, 633683.9749508939 5628595.995144627, 633734.0687217509 5628591.268552747, 633767.4645689889 5628599.146207257, 633798.634026411 5628610.174935139, 633823.1243143856 5628613.326002726, 633837.5958481886 5628607.023868653, 633842.0486278204 5628592.8440831, 633842.0486278204 5628566.060104583, 633835.3694583728 5628514.067902916, 633844.2750176364 5628479.406601757, 633859.8597463473 5628465.227016973, 633911.0667121122 5628451.0474545, 634336.3071669425 5628356.517608075, 634424.2495646692 5628345.489190571, 634517.7579369356 5628353.366630267, 634542.24822491 5628361.244076851, 634615.7190888337 5628380.149976735, 634660.2468851509 5628388.027446724, 634674.718418954 5628381.7254701825)"
2590,"45.04356,5.70138",2018.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.70138,45.04356],[5.70143,45.04349],[5.7014,45.04345],[5.70133,45.04342],[5.70109,45.0434],[5.70088,45.04336],[5.70067,45.04324],[5.70056,45.04298],[5.70059,45.04263],[5.70066,45.04236],[5.70088,45.04196],[5.701,45.04176],[5.70104,45.04154],[5.70117,45.04122],[5.70135,45.04084],[5.70155,45.04036],[5.70155,45.04027],[5.70149,45.04008],[5.70139,45.03982],[5.70139,45.03966],[5.70139,45.0394],[5.70136,45.03886],[5.70136,45.03883],[5.70143,45.03877],[5.70149,45.03872],[5.70151,45.03862],[5.70146,45.03851],[5.70144,45.03846],[5.70147,45.03825],[5.70152,45.03794],[5.70158,45.03777],[5.70156,45.0375],[5.70144,45.03707],[5.7014,45.0368],[5.70134,45.03649],[5.70128,45.0363],[5.70123,45.03609],[5.70127,45.03577],[5.70133,45.03561]]}","LINESTRING (634674.718418954 5628381.7254701825, 634680.2843934938 5628370.6970218355, 634676.94480877 5628364.39505741, 634669.1524444143 5628359.668586982, 634642.4357666239 5628356.517608075, 634619.0586735575 5628350.215653564, 634595.6815804908 5628331.309816468, 634583.4364365037 5628290.347305467, 634586.7760212274 5628235.205757711, 634594.5683855829 5628192.668222794, 634619.0586735575 5628129.650021549, 634632.4170124526 5628098.141086148, 634636.8697920843 5628063.481384427, 634651.3413258875 5628013.067510752, 634671.3788342302 5627953.201401988, 634693.6427323889 5627877.581622408, 634693.6427323889 5627863.402984363, 634686.9635629413 5627833.47037729, 634675.831613862 5627792.510128686, 634675.831613862 5627767.303914368, 634675.831613862 5627726.343966435, 634672.4920291381 5627641.273900059, 634672.4920291381 5627636.547808801, 634680.2843934938 5627627.09563372, 634686.9635629413 5627619.218828722, 634689.1899527572 5627603.465239379, 634683.6239782176 5627586.136322899, 634681.3975884017 5627578.259553693, 634684.7371731255 5627545.177198194, 634690.3031476652 5627496.3415619815, 634696.9823171127 5627469.560841549, 634694.7559272968 5627427.026919689, 634681.3975884017 5627359.288125133, 634676.94480877 5627316.754723595, 634670.2656393223 5627267.920324878, 634663.5864698747 5627237.989695136, 634658.020495335 5627204.908588413, 634662.4732749668 5627154.499516373, 634669.1524444143 5627129.295086059)"
2563,"45.21195,5.67375",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.67375,45.21195],[5.67387,45.21193],[5.67558,45.21072],[5.67609,45.21055],[5.67645,45.21011],[5.67767,45.20922],[5.67976,45.2077],[5.68008,45.20743],[5.68173,45.20608],[5.68244,45.20559]]}","LINESTRING (631598.960888336 5654950.62130312, 631612.3192272311 5654947.461000735, 631802.6755564876 5654756.264773836, 631859.4484967922 5654729.40281991, 631899.5235134778 5654659.87813552, 632035.3332922455 5654519.250304478, 632267.9910280035 5654279.082018183, 632303.6132650573 5654236.421217532, 632487.2904248663 5654023.12025164, 632566.3272633294 5653945.701153177)"
2295,"45.16047,5.71959",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.71959,45.16047],[5.71977,45.16064],[5.71989,45.16069],[5.72006,45.16074],[5.72018,45.16076],[5.72032,45.16076],[5.72047,45.16074],[5.72063,45.1607],[5.72077,45.16062],[5.7209,45.16051],[5.72097,45.16042],[5.72102,45.16032],[5.72103,45.16023],[5.72098,45.16008],[5.72089,45.15995],[5.72083,45.1599],[5.7207,45.1598],[5.72051,45.15974],[5.72039,45.15972],[5.72028,45.15972],[5.72016,45.15973],[5.71996,45.15976],[5.71984,45.15981],[5.71973,45.15988],[5.71965,45.15995],[5.71957,45.16006],[5.71954,45.16019],[5.71954,45.1603],[5.71959,45.16047]]}","LINESTRING (636701.8463462996 5646819.679814461, 636721.8838546424 5646846.518147187, 636735.2421935376 5646854.4117897, 636754.1665069724 5646862.30543914, 636767.5248458677 5646865.4629008565, 636783.1095745786 5646865.4629008565, 636799.8074981977 5646862.30543914, 636817.6186167246 5646855.990519034, 636833.2033454356 5646843.360692123, 636847.6748792388 5646825.9947090745, 636855.4672435944 5646811.786202428, 636861.033218134 5646795.998999143, 636862.1464130419 5646781.790539878, 636856.5804385022 5646758.10982431, 636846.5616843308 5646737.586587915, 636839.8825148833 5646729.693047923, 636825.4109810801 5646713.905988721, 636804.2602778294 5646704.4337665, 636790.9019389342 5646701.276361308, 636778.6567949469 5646701.276361308, 636765.2984560517 5646702.855063767, 636743.0345578932 5646707.591172799, 636729.6762189979 5646715.484693394, 636717.4310750106 5646726.535633866, 636708.5255157471 5646737.586587915, 636699.6199564837 5646754.952400278, 636696.2803717599 5646775.475676296, 636696.2803717599 5646792.84156181, 636701.8463462996 5646819.679814461)"
2266,"45.08251,5.76622",2018.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.76622,45.08251],[5.76777,45.08212],[5.76961,45.08166],[5.77175,45.08112],[5.77184,45.08107],[5.77207,45.08103],[5.7723,45.081],[5.7742,45.08052]]}","LINESTRING (641892.6742019899 5634520.363409057, 642065.2194127195 5634458.87749268, 642270.0472757792 5634386.356182079, 642508.2709860767 5634301.223214681, 642518.2897402481 5634293.340573215, 642543.8932231306 5634287.03446501, 642569.4967060131 5634282.304886755, 642781.0037385203 5634206.6319723865)"
2274,"45.20092,5.73382",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.73382,45.20092],[5.73381,45.20098],[5.73382,45.20107],[5.73404,45.20164],[5.73426,45.20199],[5.73446,45.20218],[5.73483,45.20242],[5.73519,45.20261],[5.73575,45.20303],[5.7359,45.20315],[5.73696,45.20394],[5.73754,45.20437],[5.73883,45.20542]]}","LINESTRING (638285.9227002878 5653207.883207155, 638284.8095053799 5653217.362282789, 638285.9227002878 5653231.580914984, 638310.4129882624 5653321.632774537, 638334.9032762368 5653376.928223091, 638357.1671743955 5653406.94589476, 638398.3553859891 5653444.863097, 638438.4304026747 5653474.880995548, 638500.7693175189 5653541.236705966, 638517.4672411379 5653560.195570349, 638635.4659013788 5653685.00909243, 638700.0312060389 5653752.946294925, 638843.6333491622 5653918.841621769)"
2211,"45.19244,5.70332",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.70332,45.19244],[5.70077,45.19242]]}","LINESTRING (634890.678231093 5651868.274381214, 634606.8135295701 5651865.11516239)"
2410,"45.16686,5.75728",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.75728,45.16686],[5.75819,45.16607]]}","LINESTRING (640897.477954298 5647828.540451446, 640998.7786909199 5647703.808201558)"
2401,"45.16153,5.74432",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.74432,45.16153],[5.74491,45.16054],[5.74649,45.15735],[5.74796,45.15433]]}","LINESTRING (639454.7773536172 5646987.026019691, 639520.4558531853 5646830.730882945, 639696.3406486387 5646327.1316931145, 639859.9803001047 5645850.396056207)"
2431,"45.19168,5.81595",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.81595,45.19168],[5.81808,45.19251]]}","LINESTRING (647428.5924791395 5651748.224846368, 647665.702994529 5651879.33165584)"
2383,"45.18069,5.75042",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.75042,45.18069],[5.75033,45.18081],[5.75016,45.18091],[5.74886,45.18164],[5.74792,45.1822],[5.74782,45.18244],[5.74758,45.18351],[5.74733,45.18462],[5.74742,45.18513],[5.74738,45.18526],[5.7472,45.18545],[5.74673,45.1859]]}","LINESTRING (640133.8262474563 5650012.424554326, 640123.8074932848 5650031.375978294, 640104.8831798501 5650047.16886211, 639960.1678418186 5650162.457754331, 639855.527520473 5650250.8995503085, 639844.3955713937 5650288.803443461, 639817.6788936033 5650457.793578, 639789.849020905 5650633.104457279, 639799.8677750764 5650713.653845194, 639795.4149954446 5650734.186157531, 639775.3774871019 5650764.1950060595, 639723.057326429 5650835.2689942075)"
2344,"45.19602,5.69406",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.69406,45.19602],[5.69468,45.19436],[5.69502,45.19201]]}","LINESTRING (633859.8597463473 5652433.792437273, 633928.8778306391 5652171.564557616, 633966.726457509 5651800.351421159)"
2343,"45.19243,5.70333",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.70333,45.19243],[5.7037,45.19232],[5.70439,45.19126],[5.70463,45.1908]]}","LINESTRING (634891.791426001 5651866.694771662, 634932.9796375945 5651849.319084924, 635009.7900862418 5651681.882370126, 635036.5067640322 5651609.222124545)"
2338,"45.1883,5.71553",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.71553,45.1883],[5.70586,45.18884]]}","LINESTRING (636249.8892136789 5651214.339753685, 635173.429737708 5651299.632877227)"
2327,"45.18587,5.71814",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.71814,45.18587],[5.72055,45.18561],[5.72224,45.1853],[5.72285,45.1855]]}","LINESTRING (636540.4330846494 5650830.530710851, 636808.7130574612 5650789.46569303, 636996.8429969018 5650740.503801528, 637064.7478862858 5650772.092088108)"
2335,"45.18805,5.71884",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.71884,45.18805],[5.71553,45.1883]]}","LINESTRING (636618.3567282046 5651174.852470515, 636249.8892136789 5651214.339753685)"
2324,"45.18589,5.7143",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.7143,45.18589],[5.71665,45.18594],[5.71812,45.18588]]}","LINESTRING (636112.9662400031 5650833.689566145, 636374.5670433673 5650841.586709234, 636538.2066948335 5650832.1101383595)"
2310,"45.1657,5.68885",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.68885,45.1657],[5.68897,45.16541]]}","LINESTRING (633279.8851993143 5647645.38989452, 633293.2435382096 5647599.602838032)"
2525,"45.19102,5.69517",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.69517,45.19102],[5.69515,45.19113],[5.695,45.19201]]}","LINESTRING (633983.4243811278 5651643.972603511, 633981.197991312 5651661.3478933675, 633964.5000676931 5651800.351421159)"
2514,"45.07319,5.77129",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.77129,45.07319],[5.77183,45.07142],[5.77002,45.06815],[5.76759,45.06373],[5.76754,45.06219],[5.76789,45.05931]]}","LINESTRING (642457.0640203118 5633051.122480385, 642517.1765453401 5632772.1198935555, 642315.6882670043 5632256.697162646, 642045.1819043767 5631560.056419273, 642039.6159298371 5631317.348088665, 642078.5777516147 5630863.469534844)"
2506,"45.11415,5.75676",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.75676,45.11415],[5.75753,45.11516],[5.75806,45.11595],[5.75835,45.11607],[5.75975,45.11571]]}","LINESTRING (640839.5918190855 5639510.004521326, 640925.3078269963 5639669.327491442, 640984.3071571168 5639793.948413668, 641016.589809447 5639812.878324942, 641172.4370965575 5639756.088710545)"
2475,"45.20749,5.68325",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.68325,45.20749],[5.68288,45.20684],[5.68282,45.20662],[5.68244,45.20559]]}","LINESTRING (632656.496050872 5654245.9013779545, 632615.3078392785 5654143.20017266, 632608.628669831 5654108.440030535, 632566.3272633294 5653945.701153177)"
2488,"45.05044,5.68223",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.68223,45.05044],[5.67743,45.05256]]}","LINESTRING (632542.9501702628 5629465.730242433, 632008.6166144552 5629799.781248632)"
2492,"45.05265,5.67745",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.67745,45.05265],[5.67745,45.05266],[5.67745,45.05267],[5.67745,45.05268],[5.67745,45.05269],[5.67744,45.0527],[5.67744,45.05271],[5.67743,45.05272],[5.67743,45.05273],[5.67742,45.05274],[5.67741,45.05275],[5.6774,45.05276],[5.67739,45.05277],[5.67738,45.05278],[5.67737,45.05279],[5.67736,45.05279],[5.67735,45.0528],[5.67733,45.05281],[5.67732,45.05281],[5.6773,45.05282],[5.67729,45.05282],[5.67728,45.05282],[5.67726,45.05283],[5.67724,45.05283],[5.67723,45.05283],[5.67721,45.05283],[5.6772,45.05283],[5.67718,45.05283],[5.67717,45.05283],[5.67715,45.05283],[5.67714,45.05283],[5.67712,45.05282],[5.67711,45.05282],[5.67709,45.05281],[5.67708,45.05281],[5.67707,45.0528],[5.67705,45.0528],[5.67704,45.05279],[5.67703,45.05278],[5.67702,45.05277],[5.67701,45.05277],[5.677,45.05276],[5.67699,45.05275],[5.67698,45.05274],[5.67697,45.05273],[5.67697,45.05272],[5.67696,45.05271],[5.67696,45.0527],[5.67695,45.05269],[5.67695,45.05268],[5.67695,45.05266],[5.67695,45.05265],[5.67695,45.05264],[5.67695,45.05263],[5.67695,45.05262],[5.67696,45.05261],[5.67696,45.0526],[5.67697,45.05259],[5.67697,45.05258],[5.67698,45.05257],[5.67699,45.05256],[5.677,45.05255],[5.67701,45.05254],[5.67702,45.05253],[5.67703,45.05252],[5.67704,45.05252],[5.67705,45.05251],[5.67706,45.0525],[5.67708,45.0525],[5.67709,45.05249],[5.67711,45.05249],[5.67712,45.05248],[5.67714,45.05248],[5.67715,45.05248],[5.67717,45.05248],[5.67718,45.05248],[5.6772,45.05248],[5.67721,45.05248],[5.67723,45.05248],[5.67724,45.05248],[5.67726,45.05248],[5.67727,45.05248],[5.67729,45.05249],[5.6773,45.05249],[5.67732,45.0525],[5.67733,45.0525],[5.67734,45.05251],[5.67736,45.05251],[5.67737,45.05252],[5.67738,45.05253],[5.67739,45.05254],[5.6774,45.05254],[5.67741,45.05255],[5.67742,45.05256],[5.67743,45.05257],[5.67743,45.05258],[5.67744,45.05259],[5.67744,45.0526],[5.67745,45.05261],[5.67745,45.05263],[5.67745,45.05264],[5.67745,45.05265]]}","LINESTRING (632010.843004271 5629813.962933272, 632010.843004271 5629815.538677388, 632010.843004271 5629817.114421778, 632010.843004271 5629818.690166445, 632010.843004271 5629820.265911385, 632009.729809363 5629821.841656605, 632009.729809363 5629823.417402097, 632008.6166144552 5629824.993147865, 632008.6166144552 5629826.5688939085, 632007.5034195472 5629828.144640229, 632006.3902246393 5629829.720386825, 632005.2770297313 5629831.296133694, 632004.1638348234 5629832.871880841, 632003.0506399155 5629834.447628262, 632001.9374450075 5629836.02337596, 632000.8242500997 5629836.02337596, 631999.7110551917 5629837.5991239315, 631997.4846653759 5629839.174872181, 631996.3714704679 5629839.174872181, 631994.1450806521 5629840.750620703, 631993.0318857442 5629840.750620703, 631991.9186908362 5629840.750620703, 631989.6923010204 5629842.326369503, 631987.4659112046 5629842.326369503, 631986.3527162966 5629842.326369503, 631984.1263264806 5629842.326369503, 631983.0131315727 5629842.326369503, 631980.7867417568 5629842.326369503, 631979.6735468489 5629842.326369503, 631977.447157033 5629842.326369503, 631976.3339621251 5629842.326369503, 631974.1075723092 5629840.750620703, 631972.9943774013 5629840.750620703, 631970.7679875854 5629839.174872181, 631969.6547926775 5629839.174872181, 631968.5415977696 5629837.5991239315, 631966.3152079537 5629837.5991239315, 631965.2020130458 5629836.02337596, 631964.0888181379 5629834.447628262, 631962.9756232299 5629832.871880841, 631961.862428322 5629832.871880841, 631960.749233414 5629831.296133694, 631959.636038506 5629829.720386825, 631958.5228435983 5629828.144640229, 631957.4096486903 5629826.5688939085, 631957.4096486903 5629824.993147865, 631956.2964537824 5629823.417402097, 631956.2964537824 5629821.841656605, 631955.1832588743 5629820.265911385, 631955.1832588743 5629818.690166445, 631955.1832588743 5629815.538677388, 631955.1832588743 5629813.962933272, 631955.1832588743 5629812.387189431, 631955.1832588743 5629810.811445869, 631955.1832588743 5629809.235702579, 631956.2964537824 5629807.659959566, 631956.2964537824 5629806.0842168275, 631957.4096486903 5629804.508474367, 631957.4096486903 5629802.93273218, 631958.5228435983 5629801.356990269, 631959.636038506 5629799.781248632, 631960.749233414 5629798.205507272, 631961.862428322 5629796.629766189, 631962.9756232299 5629795.054025379, 631964.0888181379 5629793.478284846, 631965.2020130458 5629793.478284846, 631966.3152079537 5629791.902544587, 631967.4284028616 5629790.326804605, 631969.6547926775 5629790.326804605, 631970.7679875854 5629788.751064898, 631972.9943774013 5629788.751064898, 631974.1075723092 5629787.175325467, 631976.3339621251 5629787.175325467, 631977.447157033 5629787.175325467, 631979.6735468489 5629787.175325467, 631980.7867417568 5629787.175325467, 631983.0131315727 5629787.175325467, 631984.1263264806 5629787.175325467, 631986.3527162966 5629787.175325467, 631987.4659112046 5629787.175325467, 631989.6923010204 5629787.175325467, 631990.8054959283 5629787.175325467, 631993.0318857442 5629788.751064898, 631994.1450806521 5629788.751064898, 631996.3714704679 5629790.326804605, 631997.4846653759 5629790.326804605, 631998.5978602838 5629791.902544587, 632000.8242500997 5629791.902544587, 632001.9374450075 5629793.478284846, 632003.0506399155 5629795.054025379, 632004.1638348234 5629796.629766189, 632005.2770297313 5629796.629766189, 632006.3902246393 5629798.205507272, 632007.5034195472 5629799.781248632, 632008.6166144552 5629801.356990269, 632008.6166144552 5629802.93273218, 632009.729809363 5629804.508474367, 632009.729809363 5629806.0842168275, 632010.843004271 5629807.659959566, 632010.843004271 5629810.811445869, 632010.843004271 5629812.387189431, 632010.843004271 5629813.962933272)"
2487,"45.05572,5.66979",2016.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.66979,45.05572],[5.67232,45.05498],[5.67702,45.05282]]}","LINESTRING (631158.1357047945 5630297.729319063, 631439.7740165015 5630181.11875934, 631962.9756232299 5629840.750620703)"
2485,"45.09362,5.66929",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.66929,45.09362],[5.66927,45.0936],[5.66928,45.09351],[5.66923,45.09327],[5.66893,45.09235],[5.66844,45.09143],[5.66837,45.09053],[5.66835,45.09001],[5.66846,45.08988],[5.66846,45.08974],[5.66841,45.08964],[5.66809,45.08943],[5.66781,45.08926],[5.6675,45.08906],[5.66713,45.08873],[5.66708,45.08858],[5.66713,45.08842],[5.66718,45.08837],[5.6673,45.08826],[5.66798,45.08792],[5.66856,45.0877],[5.6682,45.08701],[5.66704,45.08491],[5.66511,45.08197],[5.6648,45.08156],[5.66455,45.0813],[5.66388,45.08088],[5.66375,45.08075],[5.66355,45.08041],[5.66335,45.08014],[5.66338,45.08003]]}","LINESTRING (631102.475959398 5636272.100065783, 631100.249569582 5636268.946318303, 631101.36276449 5636254.754468307, 631095.7967899502 5636216.909644325, 631062.4009427123 5636071.839292385, 631007.8543922238 5635926.771277345, 631000.0620278682 5635784.8591759475, 630997.8356380523 5635702.866536628, 631010.0807820394 5635682.368493439, 631010.0807820394 5635660.293729869, 631004.5148074998 5635644.526074733, 630968.892570446 5635611.414088804, 630937.7231130239 5635584.609236983, 630903.214070878 5635553.074219331, 630862.0258592844 5635501.04168161, 630856.4598847448 5635477.39062748, 630862.0258592844 5635452.162904863, 630867.5918338242 5635444.279256038, 630880.9501727193 5635426.935252916, 630956.6474264588 5635373.326727159, 631021.2127311189 5635338.639027591, 630981.1377144333 5635229.846654627, 630852.007105113 5634898.7475184165, 630637.1604878821 5634435.229175065, 630602.6514457361 5634370.590757038, 630574.8215730378 5634329.600781075, 630500.2375142062 5634263.38659856, 630485.7659804033 5634242.89183119, 630463.5020822446 5634189.290352384, 630441.2381840859 5634146.724699378, 630444.5777688096 5634129.383194711)"
2465,"45.23679,5.68942",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.68942,45.23679],[5.68956,45.23698],[5.68958,45.23719],[5.68957,45.23771],[5.68966,45.23783],[5.68985,45.23868],[5.68995,45.23901],[5.69007,45.23933],[5.69015,45.23947],[5.69058,45.23968],[5.6908,45.23972],[5.69113,45.23989],[5.69128,45.23993],[5.69153,45.23991]]}","LINESTRING (633343.3373090666 5658876.575090803, 633358.9220377776 5658906.611140289, 633361.1484275934 5658939.808996039, 633360.0352326855 5659022.0137383165, 633370.053986857 5659040.98417029, 633391.2046901076 5659175.359210388, 633402.3366391868 5659227.528885303, 633415.6949780822 5659278.117950342, 633424.6005373456 5659300.250755887, 633472.4679183867 5659333.4500664575, 633496.9582063613 5659339.773758574, 633533.693638323 5659366.649499734, 633550.391561942 5659372.973215223, 633578.2214346403 5659369.811356923)"
1647,"45.17379,5.71675",2022.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.71675,45.17379],[5.71867,45.17326],[5.72062,45.17272],[5.72433,45.17175]]}","LINESTRING (636385.6989924466 5648922.7848471375, 636599.4324147698 5648839.093344247, 636816.5054218167 5648753.823557438, 637229.5007326597 5648600.655785742)"
2775,"45.20988,5.83977",2021.0,1,velodifficile,,"{""type"":""LineString"",""coordinates"":[[5.83977,45.20988],[5.84824,45.20731]]}","LINESTRING (650080.2227498351 5654623.535900915, 651023.0988368542 5654217.460926684)"
