ogc_fid,geo_point_2d,anne_maj,lametro,type_left,name_left,geo_shape,geometry,index_right,bbox_west,bbox_south,bbox_east,bbox_north,place_id,osm_type,osm_id,lat,lon,class,type_right,place_rank,importance,addresstype,name_right,display_name,Distance
2231,"45.17709,5.69926",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.69926,45.17709],[5.69775,45.17723]]}","LINESTRING (634438.7210984724 5649443.900407603, 634270.6286673745 5649466.009008243)",8,5.6386395,45.1534916,5.7015314,45.1907195,81461044,relation,191039,45.1790768,5.6899617,boundary,administrative,16,0.5704540231212978,town,Seyssinet-Pariset,"Seyssinet-Pariset, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38170, France",0.16954012980601607
2216,"45.23648,5.66102",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.66102,45.23648],[5.66084,45.2365],[5.66068,45.23656],[5.66054,45.23662],[5.6605,45.23664],[5.66048,45.23673],[5.66049,45.23693],[5.66039,45.23701],[5.66012,45.237],[5.65984,45.23694]]}","LINESTRING (630181.8637705375 5658827.569120402, 630161.8262621948 5658830.730787844, 630144.0151436679 5658840.215796846, 630128.4304149568 5658849.700815866, 630123.977635325 5658852.862491095, 630121.7512455091 5658867.090043408, 630122.8644404172 5658898.706907003, 630111.7324913377 5658911.353683598, 630081.6762288236 5658909.772835552, 630050.5067714015 5658900.287753103)",11,5.6552984,45.2134128,5.7102559,45.2493803,81077575,relation,85944,45.2325079,5.681781,boundary,administrative,16,0.5710550712959644,town,Saint-Égrève,"Saint-Égrève, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38120, France",0.18973372261703858
2217,"45.23664,5.66049",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.66049,45.23664],[5.66047,45.23646],[5.6605,45.23625],[5.66059,45.23593],[5.66059,45.23589]]}","LINESTRING (630122.8644404172 5658852.862491095, 630120.6380506012 5658824.4074540725, 630123.977635325 5658791.210024798, 630133.9963894965 5658740.623701813, 630133.9963894965 5658734.300431468)",11,5.6552984,45.2134128,5.7102559,45.2493803,81077575,relation,85944,45.2325079,5.681781,boundary,administrative,16,0.5710550712959644,town,Saint-Égrève,"Saint-Égrève, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38120, France",0.11979915777260709
2219,"45.17709,5.69926",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.69926,45.17709],[5.70022,45.17709]]}","LINESTRING (634438.7210984724 5649443.900407603, 634545.5878096339 5649443.900407603)",8,5.6386395,45.1534916,5.7015314,45.1907195,81461044,relation,191039,45.1790768,5.6899617,boundary,administrative,16,0.5704540231212978,town,Seyssinet-Pariset,"Seyssinet-Pariset, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38170, France",0.10686671116156504
2220,"45.17935,5.69921",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.69921,45.17935],[5.70028,45.17883]]}","LINESTRING (634433.1551239326 5649800.803033305, 634552.2669790816 5649718.682590367)",8,5.6386395,45.1534916,5.7015314,45.1907195,81461044,relation,191039,45.1790768,5.6899617,boundary,administrative,16,0.5704540231212978,town,Seyssinet-Pariset,"Seyssinet-Pariset, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38170, France",0.14467688545638643
2221,"45.20784,5.70236",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.70236,45.20784],[5.70253,45.20817],[5.7026,45.20846],[5.70262,45.20858],[5.7027,45.20866],[5.70286,45.20875],[5.70294,45.20883],[5.70298,45.20887],[5.70295,45.20908]]}","LINESTRING (634783.8115199314 5654301.202513055, 634802.7358333663 5654353.34389496, 634810.5281977218 5654399.165359086, 634812.7545875377 5654418.126033266, 634821.6601468013 5654430.766504942, 634839.4712653281 5654444.98705683, 634848.3768245915 5654457.6275662845, 634852.8296042234 5654463.947827678, 634849.4900194996 5654497.129272924)",1,5.6808422,45.1982569,5.7401077,45.2386013,81147897,relation,85939,45.2088706,5.7055996,boundary,administrative,16,0.5697722535151936,village,Saint-Martin-le-Vinoux,"Saint-Martin-le-Vinoux, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38950, France",0.21583683166382883
2222,"45.20913,5.79189",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.79189,45.20913],[5.79135,45.2089]]}","LINESTRING (644750.2455306533 5654505.029635086, 644690.1330056249 5654468.688026643)",9,5.7524967,45.1868691,5.8205172,45.242212,81423202,relation,80379,45.2097372,5.778361,boundary,administrative,16,0.5722767544649576,town,Meylan,"Meylan, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38240, France",0.07024406145340265
2223,"45.21166,5.80602",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.80602,45.21166],[5.80611,45.21179],[5.80659,45.212],[5.80676,45.21226],[5.80684,45.21231]]}","LINESTRING (646323.1899355622 5654904.797027292, 646333.2086897336 5654925.338915149, 646386.6420453144 5654958.52206395, 646405.5663587492 5654999.606132225, 646414.4719180127 5655007.506936117)",9,5.7524967,45.1868691,5.8205172,45.242212,81423202,relation,80379,45.2097372,5.778361,boundary,administrative,16,0.5722767544649576,town,Meylan,"Meylan, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38240, France",0.1428917248144984
2209,"45.13599,5.71189",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.71189,45.13599],[5.71276,45.13558],[5.71319,45.13538],[5.71341,45.13528],[5.71388,45.1351]]}","LINESTRING (635844.6862671914 5642955.795562041, 635941.5342241816 5642891.095940373, 635989.4016052226 5642859.5353181185, 636013.8918931971 5642843.755048499, 636066.21205387 5642815.350632921)",5,5.6880014,45.1036576,5.7149773,45.1429963,80499615,relation,105152,45.1236837,5.6978136,boundary,administrative,16,0.5650297046633144,town,Le Pont-de-Claix,"Le Pont-de-Claix, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38800, France",0.26247410127998494
2210,"45.20561,5.76495",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.76495,45.20561],[5.76526,45.20538]]}","LINESTRING (641751.2984486824 5653948.861103324, 641785.8074908283 5653912.5217436915)",9,5.7524967,45.1868691,5.8205172,45.242212,81423202,relation,80379,45.2097372,5.778361,boundary,administrative,16,0.5722767544649576,town,Meylan,"Meylan, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38240, France",0.05011410029465662
2212,"45.20464,5.68724",2018.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.68724,45.20464],[5.68684,45.20511]]}","LINESTRING (633100.6608191372 5653795.604800805, 633056.1330228199 5653869.8626829)",2,5.6511668,45.1820322,5.7016164,45.205426,81008786,relation,90862,45.1950183,5.6869624,boundary,administrative,16,0.5728790257814143,town,Fontaine,"Fontaine, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38600, France",0.086584973858669
2213,"45.14201,5.74115",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74115,45.14201],[5.74008,45.14327]]}","LINESTRING (639051.5595624193 5643989.863080144, 638982.7827126537 5644104.685827383)",6,5.7317571,45.1384501,5.7656918,45.1667985,80737596,relation,102786,45.1524,5.74812,boundary,administrative,16,0.5697064980632234,village,Eybens,"Eybens, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38320, France",0.1338451282160314
2215,"45.23637,5.66304",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.66304,45.23637],[5.66296,45.23638],[5.6629,45.23643],[5.66286,45.23672],[5.66284,45.23696],[5.66273,45.23706],[5.66255,45.23707],[5.66177,45.23691],[5.66164,45.23688],[5.66155,45.23684],[5.66148,45.2367],[5.66132,45.23654],[5.66112,45.23647],[5.66103,45.23648]]}","LINESTRING (630406.7291419399 5658810.179969362, 630397.8235826766 5658811.760799883, 630391.1444132288 5658819.664956665, 630386.6916335971 5658865.509203148, 630384.4652437812 5658903.449446141, 630372.220099794 5658919.257928014, 630352.1825914513 5658920.838777729, 630265.3533886325 5658895.545215635, 630250.8818548294 5658890.802680672, 630240.8631006579 5658884.4793046145, 630233.0707363024 5658862.347523467, 630215.2596177756 5658837.054126065, 630192.9957196169 5658825.988287097, 630182.9769654454 5658827.569120402)",11,5.6552984,45.2134128,5.7102559,45.2493803,81077575,relation,85944,45.2325079,5.681781,boundary,administrative,16,0.5710550712959644,town,Saint-Égrève,"Saint-Égrève, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38120, France",0.35047287045969094
2200,"45.19239,5.76658",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.76658,45.19239],[5.76679,45.19239],[5.76713,45.19264],[5.76749,45.19285],[5.76779,45.1929]]}","LINESTRING (641932.7492186755 5651860.3763362365, 641956.1263117421 5651860.3763362365, 641993.9749386117 5651899.866630514, 642034.0499552973 5651933.038611768, 642067.4458025354 5651940.936720585)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.16441632852369784
2203,"45.18385,5.75412",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.75412,45.18385],[5.75419,45.18177],[5.75532,45.17934],[5.75632,45.17768]]}","LINESTRING (640545.7083633913 5650511.492042732, 640553.5007277469 5650182.988808006, 640679.2917523433 5649799.223786945, 640790.6112431365 5649537.072735596)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",1.0172580894093233
2204,"45.18685,5.75551",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.75551,45.18685],[5.75551,45.18685],[5.75449,45.18502],[5.75437,45.18484],[5.75395,45.18406],[5.75404,45.18401],[5.75412,45.18385]]}","LINESTRING (640700.442455594 5650985.315925404, 640586.8965749848 5650696.280386764, 640573.5382360896 5650667.851163562, 640526.7840499564 5650544.658901753, 640536.8028041278 5650536.762019459, 640545.7083633913 5650511.492042732)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.513265956849424
2205,"45.18406,5.75395",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.75395,45.18406],[5.75241,45.18448],[5.75223,45.18449]]}","LINESTRING (640526.7840499564 5650544.658901753, 640355.3520341349 5650610.992986831, 640335.314525792 5650612.5723757725)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.20391790113817893
2192,"45.19323,5.77078",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.77078,45.19323],[5.77083,45.19189]]}","LINESTRING (642403.752782857 5651861.419502363, 642405.8570545469 5651781.396268082)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.08005089621046048
2193,"45.18749,5.75823",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.75823,45.18749],[5.7583,45.1876],[5.75864,45.1878],[5.75913,45.18831],[5.76065,45.1898],[5.76068,45.18992],[5.76058,45.18994]]}","LINESTRING (641003.2314705517 5651086.401585554, 641011.0238349072 5651103.77579785, 641048.8724617768 5651135.365360775, 641103.4190122656 5651215.919248619, 641272.6246382714 5651451.267094866, 641275.9642229952 5651470.221551898, 641264.8322739159 5651473.380631954)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.48630383050943876
2194,"45.19083,5.7585",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7585,45.19083],[5.75897,45.19078],[5.75946,45.19089]]}","LINESTRING (641033.2877330658 5651613.960818312, 641085.6078937387 5651606.062996753, 641140.1544442273 5651623.438213341)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.11015994462333344
2196,"45.18924,5.7679",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7679,45.18924],[5.76894,45.18893],[5.76925,45.18886]]}","LINESTRING (642079.6909465226 5651362.813490435, 642195.4632169476 5651313.848476486, 642229.9722590937 5651302.791897342)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.16193822237542377
2199,"45.19207,5.68541",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.68541,45.19207],[5.68627,45.19196],[5.68655,45.19173],[5.68964,45.19064]]}","LINESTRING (632896.9461509855 5651809.829012683, 632992.6809130678 5651792.453435853, 633023.8503704899 5651756.122792818, 633367.827597041 5651583.9491333)",2,5.6511668,45.1820322,5.7016164,45.205426,81008786,relation,90862,45.1950183,5.6869624,boundary,administrative,16,0.5728790257814143,town,Fontaine,"Fontaine, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38600, France",0.5298289152125587
2184,"45.1679,5.76228",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.76228,45.1679],[5.76336,45.16687],[5.76393,45.16645],[5.76469,45.16616],[5.76557,45.16586],[5.76585,45.16574]]}","LINESTRING (641454.0754082643 5647992.747569965, 641574.3004583211 5647830.119351773, 641637.7525680733 5647763.805776725, 641722.3553810761 5647718.018117401, 641820.3165329744 5647670.651818568, 641851.4859903965 5647651.705368879)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.5355090125082718
2185,"45.17222,5.74568",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74568,45.17222],[5.74584,45.17259]]}","LINESTRING (639606.171861096 5648674.870772022, 639623.982979623 5648733.295766548)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.06107958684040954
2186,"45.15818,5.74368",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74368,45.15818],[5.74464,45.15758],[5.74536,45.15797]]}","LINESTRING (639383.5328795096 5646458.159489785, 639490.3995906711 5646363.440409464, 639570.5496240422 5646425.00769822)",6,5.7317571,45.1384501,5.7656918,45.1667985,80737596,relation,102786,45.1524,5.74812,boundary,administrative,16,0.5697064980632234,village,Eybens,"Eybens, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38320, France",0.24386835490490366
2187,"45.14969,5.74958",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74958,45.14969],[5.74918,45.15002],[5.74871,45.14998],[5.74821,45.15018],[5.74785,45.15048],[5.74742,45.15085],[5.74704,45.15123],[5.74688,45.15157]]}","LINESTRING (640040.3178751898 5645117.977282199, 639995.7900788726 5645170.065440963, 639943.4699181997 5645163.751708687, 639887.8101728031 5645195.3204143755, 639847.7351561175 5645242.673680613, 639799.8677750764 5645301.076385574, 639757.566368575 5645361.057936669, 639739.755250048 5645414.725979274)",6,5.7317571,45.1384501,5.7656918,45.1667985,80737596,relation,102786,45.1524,5.74812,boundary,administrative,16,0.5697064980632234,village,Eybens,"Eybens, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38320, France",0.45270692278404073
2189,"45.18947,5.77394",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.77394,45.18947],[5.77348,45.18929],[5.7728,45.1891],[5.7721,45.18894],[5.77104,45.18882],[5.7703,45.18883],[5.76953,45.18884]]}","LINESTRING (642752.060670914 5651399.142544083, 642700.8537051491 5651370.711098306, 642625.1564514097 5651340.700225308, 642547.2328078544 5651315.427988904, 642429.2341476135 5651296.4738582205, 642346.8577244264 5651298.053367585, 642261.1417165156 5651299.632877227)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.509552491377432
2191,"45.18687,5.69715",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.69715,45.18687],[5.69712,45.18604],[5.69709,45.18548],[5.69708,45.18508],[5.69708,45.18494],[5.69705,45.18486],[5.69699,45.18476],[5.69701,45.18469]]}","LINESTRING (634203.8191746853 5650987.77617464, 634200.4973881746 5650857.381016221, 634197.157803451 5650768.933254455, 634196.0446085429 5650705.756814472, 634196.0446085429 5650683.645165353, 634192.7050238191 5650671.0099617, 634186.0258543716 5650655.215982104, 634188.2522441874 5650644.160212894)",8,5.6386395,45.1534916,5.7015314,45.1907195,81461044,relation,191039,45.1790768,5.6899617,boundary,administrative,16,0.5704540231212978,town,Seyssinet-Pariset,"Seyssinet-Pariset, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38170, France",0.3457411625107702
2191,"45.18687,5.69715",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.69715,45.18687],[5.69712,45.18604],[5.69709,45.18548],[5.69708,45.18508],[5.69708,45.18494],[5.69705,45.18486],[5.69699,45.18476],[5.69701,45.18469]]}","LINESTRING (634203.8369728985 5650988.474835081, 634203.8191746853 5650987.77617464)",2,5.6511668,45.1820322,5.7016164,45.205426,81008786,relation,90862,45.1950183,5.6869624,boundary,administrative,16,0.5728790257814143,town,Fontaine,"Fontaine, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38600, France",0.0006988871066569109
2176,"45.16674,5.75202",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.75202,45.16674],[5.75283,45.16626]]}","LINESTRING (640311.9374327254 5647809.593669153, 640402.1062202681 5647733.806939112)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.11778810932000564
2183,"45.17259,5.74584",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74584,45.17259],[5.74589,45.17285],[5.74587,45.17306],[5.74527,45.17426],[5.74496,45.1748]]}","LINESTRING (639623.982979623 5648733.295766548, 639629.5489541627 5648774.351395185, 639627.3225643468 5648807.511847453, 639560.5308698708 5648997.0024918765, 639526.0218277249 5649082.274584549)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.36757403255661814
2424,"45.1785,5.76891",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.76891,45.1785],[5.77125,45.17765],[5.77355,45.17869]]}","LINESTRING (642192.1236322238 5649666.568082879, 642452.6112406801 5649532.335136301, 642708.6460695047 5649696.573368486)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.5972239258924099
2425,"45.15797,5.74536",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.74536,45.15797],[5.74557,45.15827],[5.74598,45.1584]]}","LINESTRING (639570.5496240422 5646425.00769822, 639593.9267171088 5646472.367437858, 639639.5677083342 5646492.890069136)",6,5.7317571,45.1384501,5.7656918,45.1667985,80737596,relation,102786,45.1524,5.74812,boundary,administrative,16,0.5697064980632234,village,Eybens,"Eybens, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38320, France",0.10285785349433854
2418,"45.1947,5.7288",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7288,45.1947],[5.72949,45.19405]]}","LINESTRING (637727.0988565056 5652225.273259453, 637803.9093051531 5652122.595138542)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.12822886389216068
2423,"45.18021,5.76608",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.76608,45.18021],[5.76856,45.1794],[5.76899,45.17917],[5.76905,45.17886],[5.76891,45.1785],[5.76714,45.17772],[5.7668,45.1777],[5.76616,45.17728],[5.76553,45.17715],[5.76526,45.17679],[5.76555,45.17635]]}","LINESTRING (641877.0894732788 5649936.619257881, 642153.1618104462 5649808.699269265, 642201.0291914872 5649772.376641262, 642207.708360935 5649723.420287845, 642192.1236322238 5649666.568082879, 641995.0881335197 5649543.38953854, 641957.23950665 5649540.231136514, 641885.9950325424 5649473.904950216, 641815.8637533427 5649453.375515507, 641785.8074908283 5649396.525017843, 641818.0901431584 5649327.0415643435)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",1.0544041519617235
2408,"45.16224,5.76255",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.76255,45.16224],[5.76253,45.16227],[5.7625,45.16232],[5.76243,45.16232],[5.76238,45.16231],[5.7619,45.16279],[5.76143,45.16326],[5.76092,45.16378],[5.76062,45.16407],[5.76022,45.16448],[5.76003,45.16471],[5.75988,45.16483],[5.75923,45.16528],[5.75883,45.16557],[5.75845,45.16586],[5.75819,45.16607]]}","LINESTRING (641484.1316707786 5647099.1181436, 641481.9052809628 5647103.854461286, 641478.565696239 5647111.748329637, 641470.7733318835 5647111.748329637, 641465.2073573438 5647110.169555413, 641411.774001763 5647185.951030767, 641359.4538410902 5647260.154344056, 641302.6809007855 5647342.2523401715, 641269.2850535476 5647388.038086575, 641224.7572572303 5647452.770056773, 641203.6065539796 5647489.083317203, 641186.9086303605 5647508.029424326, 641114.5509613449 5647579.077681478, 641070.0231650276 5647624.864633476, 641027.7217585262 5647670.651818568, 640998.7786909199 5647703.808201558)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.7848597149392927
2412,"45.17317,5.7592",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.7592,45.17317],[5.76203,45.17147]]}","LINESTRING (641111.2113766212 5648824.881656965, 641426.2455355661 5648556.44289354)",4,5.7430295,45.1591062,5.7862526,45.197351,81237654,relation,80349,45.1836683,5.75448,boundary,administrative,16,0.5773631010885146,town,Saint-Martin-d'Hères,"Saint-Martin-d'Hères, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38400, France",0.4138911584120564
2415,"45.22424,5.79526",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.79526,45.22424],[5.79494,45.22408],[5.7944,45.22382],[5.79404,45.22366],[5.79386,45.22361],[5.79325,45.22328],[5.79267,45.22296],[5.79244,45.22276],[5.7917,45.22218],[5.7913,45.22187],[5.79117,45.22178],[5.79071,45.2215],[5.7902,45.22123]]}","LINESTRING (645123.3837600889 5656891.411553053, 645089.7699775727 5656867.54948081, 645029.6574525444 5656826.456871336, 644989.5824358588 5656801.169205071, 644969.544927516 5656793.26682396, 644901.6400381321 5656741.111282927, 644837.0747334721 5656690.536501955, 644811.4712505896 5656658.927408408, 644729.0948274025 5656567.261665938, 644684.5670310851 5656518.268290514, 644670.0954972821 5656504.044457364, 644618.8885315171 5656459.792676, 644562.1155912125 5656417.121521796)",9,5.7524967,45.1868691,5.8205172,45.242212,81423202,relation,80379,45.2097372,5.778361,boundary,administrative,16,0.5722767544649576,town,Meylan,"Meylan, Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, 38240, France",0.7397169822261112
2402,"45.17065,5.73991",2016.0,1,veloamenage,,"{""type"":""LineString"",""coordinates"":[[5.73991,45.17065],[5.73642,45.16985],[5.73396,45.16922],[5.73297,45.169],[5.73258,45.16893],[5.73214,45.16898]]}","LINESTRING (638963.8583992189 5648426.963531033, 638575.3533763504 5648300.643998243, 638301.507428999 5648201.168614926, 638191.3011331136 5648166.431438677, 638147.8865317041 5648155.378728919, 638098.9059557552 5648163.273520217)",0,5.6776059,45.1541442,5.7531315,45.2140762,82103472,relation,80348,45.1875602,5.7357819,boundary,administrative,16,0.6845788090893128,city,Grenoble,"Grenoble, Isère, Auvergne-Rhône-Alpes, Metropolitan France, France",0.90984225470567
