mob_arce_id,geo_point_2d,mob_arce_nb,mob_arce_typ,mob_arce_datecre,latitude,longitude,geometry,rayon
762,"45.1873375197978,5.72126354274694",3,nouveau modèle,19900101000000,45.1873375197978,5.72126354274694,POINT (636888.1442727097 5651062.317791953),8.660254037844386
763,"45.1861699291708,5.72930572802519",4,nouveau modèle,19900101000000,45.1861699291708,5.72930572802519,POINT (637783.3962427496 5650877.902469768),10.0
764,"45.1607061967767,5.7253596830609",2,nouveau modèle,20030101000000,45.1607061967767,5.7253596830609,POINT (637344.1245266775 5646856.968822489),7.0710678118654755
765,"45.1605410204422,5.72490549738363",2,nouveau modèle,20030101000000,45.1605410204422,5.72490549738363,POINT (637293.5648083582 5646830.891982712),7.0710678118654755
766,"45.1606514900498,5.7244701907805",2,nouveau modèle,20030101000000,45.1606514900498,5.7244701907805,POINT (637245.1066989589 5646848.332113487),7.0710678118654755
767,"45.180662705874,5.74674456905461",3,nouveau modèle,20070101000000,45.180662705874,5.74674456905461,POINT (639724.6791461696 5650008.114038621),8.660254037844386
768,"45.1887983821388,5.73850352820072",7,nouveau modèle,20080101000000,45.1887983821388,5.73850352820072,POINT (638807.290674708 5651293.059297749),13.228756555322953
769,"45.1887296597952,5.73851611088614",7,nouveau modèle,20080101000000,45.1887296597952,5.73851611088614,POINT (638808.6913728417 5651282.204550856),13.228756555322953
770,"45.1887665607138,5.73874186521934",7,nouveau modèle,20080101000000,45.1887665607138,5.73874186521934,POINT (638833.8222302579 5651288.033077629),13.228756555322953
771,"45.178133617226,5.74286883507128",1,nouveau modèle,19900101000000,45.178133617226,5.74286883507128,POINT (639293.234412695 5649608.708261487),5.0
772,"45.1813535512377,5.74807002029431",2,nouveau modèle,20030101000000,45.1813535512377,5.74807002029431,POINT (639872.2277032442 5650117.218728134),7.0710678118654755
773,"45.1863206686305,5.71022906439395",2,nouveau modèle,20000101000000,45.1863206686305,5.71022906439395,POINT (635659.7917612854 5650901.710829561),7.0710678118654755
774,"45.1903441163181,5.71911492067893",4,nouveau modèle,20000101000000,45.1903441163181,5.71911492067893,POINT (636648.9607581916 5651537.21265984),10.0
775,"45.196255472606,5.73030130241202",4,nouveau modèle,19900101000000,45.196255472606,5.73030130241202,POINT (637894.2230765384 5652470.990335203),10.0
776,"45.1987374019471,5.73274692528671",2,nouveau modèle,20010101000000,45.1987374019471,5.73274692528671,POINT (638166.4685696213 5652863.073135523),7.0710678118654755
777,"45.1659602698432,5.72948793231026",3,nouveau modèle,19980101000000,45.1659602698432,5.72948793231026,POINT (637803.679130984 5647686.483162003),8.660254037844386
778,"45.1664779418453,5.72983378824425",2,nouveau modèle,20020101000000,45.1664779418453,5.72983378824425,POINT (637842.1796374436 5647768.217484531),7.0710678118654755
779,"45.1754279145728,5.70937315334205",4,nouveau modèle,19980101000000,45.1754279145728,5.70937315334205,POINT (635564.5121788237 5649181.430396957),10.0
780,"45.1794053320254,5.74491339377589",4,nouveau modèle,20120101000000,45.1794053320254,5.74491339377589,POINT (639520.8336465892 5649809.541328287),10.0
781,"45.1908364607876,5.71146538911232",3,arceaux moto,20050101000000,45.1908364607876,5.71146538911232,POINT (635797.4187993895 5651614.981341771),8.660254037844386
782,"45.1911094926685,5.72501864764222",2,nouveau modèle,20020101000000,45.1911094926685,5.72501864764222,POINT (637306.1606375277 5651658.108610556),7.0710678118654755
783,"45.1922684988124,5.73279457008483",2,nouveau modèle,19990101000000,45.1922684988124,5.73279457008483,POINT (638171.7723642869 5651841.1839282615),7.0710678118654755
784,"45.1887688703311,5.73321341514338",2,nouveau modèle,20010101000000,45.1887688703311,5.73321341514338,POINT (638218.3979829261 5651288.397883477),7.0710678118654755
785,"45.1916642294788,5.73312965602084",1,nouveau modèle,20000101000000,45.1916642294788,5.73312965602084,POINT (638209.0739600556 5651745.733753171),5.0
786,"45.1916717674507,5.73305478216782",1,nouveau modèle,20000101000000,45.1916717674507,5.73305478216782,POINT (638200.7390408637 5651746.924442364),5.0
787,"45.1904585252068,5.73034397550251",3,nouveau modèle,20090101000000,45.1904585252068,5.73034397550251,POINT (637898.9734232423 5651555.284151418),8.660254037844386
788,"45.184996772665,5.72978304412164",4,nouveau modèle,19980101000000,45.184996772665,5.72978304412164,POINT (637836.530827554 5650692.611853428),10.0
789,"45.1769131052383,5.73592042559938",2,nouveau modèle,19900101000000,45.1769131052383,5.73592042559938,POINT (638519.74100846 5649415.965516466),7.0710678118654755
790,"45.1747737291131,5.72452742173812",2,nouveau modèle,20000101000000,45.1747737291131,5.72452742173812,POINT (637251.4776200188 5649078.126096386),7.0710678118654755
791,"45.1725396759081,5.7218289013219",3,nouveau modèle,20090101000000,45.1725396759081,5.7218289013219,POINT (636951.0797013899 5648725.349298857),8.660254037844386
792,"45.1724710086156,5.72207444228634",3,nouveau modèle,20090101000000,45.1724710086156,5.72207444228634,POINT (636978.4131965203 5648714.50634411),8.660254037844386
793,"45.1659989285812,5.72896884874718",2,nouveau modèle,20020101000000,45.1659989285812,5.72896884874718,POINT (637745.8950130629 5647692.586896536),7.0710678118654755
794,"45.1603072541912,5.73371360096403",3,nouveau modèle,20010101000000,45.1603072541912,5.73371360096403,POINT (638274.0784137828 5646793.986794389),8.660254037844386
795,"45.1838185958565,5.71180836540904",3,nouveau modèle,19900101000000,45.1838185958565,5.71180836540904,POINT (635835.5987460946 5650506.532163724),8.660254037844386
796,"45.1796437921702,5.72633022146913",2,nouveau modèle,20090101000000,45.1796437921702,5.72633022146913,POINT (637452.1643680771 5649847.200178616),7.0710678118654755
797,"45.1671540099169,5.72829062329962",3,nouveau modèle,19900101000000,45.1671540099169,5.72829062329962,POINT (637670.3953015974 5647874.9618025385),8.660254037844386
798,"45.1901284675648,5.73590596086486",2,ancien modèle,19930101000000,45.1901284675648,5.73590596086486,POINT (638518.1308015789 5651503.149892741),7.0710678118654755
799,"45.1908727553116,5.71936522233006",3,nouveau modèle,19990101000000,45.1908727553116,5.71936522233006,POINT (636676.8242105402 5651620.714300248),8.660254037844386
800,"45.1908641013226,5.71929718487799",3,nouveau modèle,19990101000000,45.1908641013226,5.71929718487799,POINT (636669.2503160209 5651619.347345508),8.660254037844386
801,"45.1930561222435,5.72734189062005",7,nouveau modèle,20090101000000,45.1930561222435,5.72734189062005,POINT (637564.7828628087 5651965.598174599),13.228756555322953
802,"45.1646517060296,5.72784855337105",3,nouveau modèle,20090101000000,45.1646517060296,5.72784855337105,POINT (637621.184302254 5647479.879633209),8.660254037844386
803,"45.163588701798,5.72951400235409",1,nouveau modèle,20090101000000,45.163588701798,5.72951400235409,POINT (637806.5812349882 5647312.049947186),5.0
804,"45.1635955927775,5.72550408078735",2,nouveau modèle,20090101000000,45.1635955927775,5.72550408078735,POINT (637360.1988080577 5647313.137901656),7.0710678118654755
805,"45.1631080582273,5.72508980485977",2,nouveau modèle,20090101000000,45.1631080582273,5.72508980485977,POINT (637314.0818227516 5647236.165802707),7.0710678118654755
806,"45.1632544740532,5.72608524801921",3,nouveau modèle,20090101000000,45.1632544740532,5.72608524801921,POINT (637424.894048374 5647259.281907388),8.660254037844386
807,"45.1880446410984,5.74436510951659",3,nouveau modèle,20090101000000,45.1880446410984,5.74436510951659,POINT (639459.7989220339 5651174.006038554),8.660254037844386
808,"45.1850392841229,5.74179377734441",2,nouveau modèle,20090101000000,45.1850392841229,5.74179377734441,POINT (639173.5595339665 5650699.326128951),7.0710678118654755
809,"45.1598727430454,5.73608349259898",2,nouveau modèle,20090101000000,45.1598727430454,5.73608349259898,POINT (638537.8935438206 5646725.389973617),7.0710678118654755
810,"45.1797245628899,5.71646427234435",4,nouveau modèle,20090101000000,45.1797245628899,5.71646427234435,POINT (636353.8919353142 5649859.95594111),10.0
811,"45.1695257776088,5.71376174372612",6,nouveau modèle,20100101000000,45.1695257776088,5.71376174372612,POINT (636053.0478256786 5648249.449977261),12.24744871391589
812,"45.1696296459733,5.71481665563625",3,nouveau modèle,20090101000000,45.1696296459733,5.71481665563625,POINT (636170.480082346 5648265.850537772),8.660254037844386
813,"45.1651936070172,5.7115296138449",5,nouveau modèle,20090101000000,45.1651936070172,5.7115296138449,POINT (635804.5682639166 5647565.437480485),11.180339887498949
814,"45.1902736919268,5.71948842012276",4,nouveau modèle,20090101000000,45.1902736919268,5.71948842012276,POINT (636690.5385260904 5651526.088771282),10.0
815,"45.1879085367982,5.71923468153204",4,nouveau modèle,20010101000000,45.1879085367982,5.71923468153204,POINT (636662.2924753767 5651152.508557318),10.0
816,"45.1922567293389,5.71425297204784",5,nouveau modèle,20090101000000,45.1922567293389,5.71425297204784,POINT (636107.7311123157 5651839.324816617),11.180339887498949
817,"45.185088587843,5.71074934479779",3,nouveau modèle,20090101000000,45.185088587843,5.71074934479779,POINT (635717.7091109107 5650707.113183179),8.660254037844386
818,"45.1837554044003,5.71057536952326",4,nouveau modèle,20090101000000,45.1837554044003,5.71057536952326,POINT (635698.3422719394 5650496.551897371),10.0
819,"45.185862791733,5.71217001032279",3,nouveau modèle,20090101000000,45.185862791733,5.71217001032279,POINT (635875.8568737413 5650829.392217506),8.660254037844386
820,"45.1907282257288,5.7065836392379",3,nouveau modèle,20090101000000,45.1907282257288,5.7065836392379,POINT (635253.984889189 5651597.884924959),8.660254037844386
821,"45.1891027656218,5.7144185134767",3,nouveau modèle,20090101000000,45.1891027656218,5.7144185134767,POINT (636126.1590998815 5651341.137059981),8.660254037844386
822,"45.1893993159077,5.71630440471093",3,nouveau modèle,20090101000000,45.1893993159077,5.71630440471093,POINT (636336.0955517675 5651387.977805931),8.660254037844386
823,"45.1897884117849,5.71738055325116",2,nouveau modèle,20090101000000,45.1897884117849,5.71738055325116,POINT (636455.8918592838 5651449.436694273),7.0710678118654755
824,"45.1821597559891,5.7173958421034",3,nouveau modèle,20090101000000,45.1821597559891,5.7173958421034,POINT (636457.5938065301 5650244.543713079),8.660254037844386
825,"45.1958636665006,5.72981628840606",5,nouveau modèle,20090101000000,45.1958636665006,5.72981628840606,POINT (637840.2315643674 5652409.096326619),11.180339887498949
826,"45.1972370507581,5.73161133204922",3,nouveau modèle,20090101000000,45.1972370507581,5.73161133204922,POINT (638040.0549086756 5652626.053104483),8.660254037844386
827,"45.1903804630496,5.72886975482524",5,nouveau modèle,20090101000000,45.1903804630496,5.72886975482524,POINT (637734.8639281318 5651542.953815174),11.180339887498949
828,"45.1840122540986,5.71060980954745",3,nouveau modèle,20090101000000,45.1840122540986,5.71060980954745,POINT (635702.1761178952 5650537.118026336),8.660254037844386
829,"45.1791038316351,5.70663290179269",3,nouveau modèle,20090101000000,45.1791038316351,5.70663290179269,POINT (635259.4687717034 5649761.927064512),8.660254037844386
830,"45.1718922344825,5.72450832563808",2,nouveau modèle,20090101000000,45.1718922344825,5.72450832563808,POINT (637249.3518518861 5648623.115147001),7.0710678118654755
831,"45.1746562732918,5.72834591523239",2,nouveau modèle,20090101000000,45.1746562732918,5.72834591523239,POINT (637676.5503713983 5649059.5784367295),7.0710678118654755
832,"45.1756409115915,5.72955885491099",2,nouveau modèle,20090101000000,45.1756409115915,5.72955885491099,POINT (637811.574198783 5649215.065622641),7.0710678118654755
833,"45.1769604324552,5.73409708036227",5,nouveau modèle,20090101000000,45.1769604324552,5.73409708036227,POINT (638316.7671451245 5649423.439333865),11.180339887498949
834,"45.1820987463023,5.73325488000619",3,nouveau modèle,20090101000000,45.1820987463023,5.73325488000619,POINT (638223.0138303399 5650234.908309323),8.660254037844386
835,"45.1621397644577,5.73844320500765",3,nouveau modèle,20090101000000,45.1621397644577,5.73844320500765,POINT (638800.5755275724 5647083.293249299),8.660254037844386
836,"45.190150405086,5.71530568343994",7,nouveau modèle,20090101000000,45.190150405086,5.71530568343994,POINT (636224.9184084365 5651506.615024776),13.228756555322953
837,"45.1915771568983,5.71492224338577",20,nouveau modèle,20090101000000,45.1915771568983,5.71492224338577,POINT (636182.2340568565 5651731.979881983),22.360679774997898
838,"45.1829583745653,5.73649285190722",15,nouveau modèle,20090101000000,45.1829583745653,5.73649285190722,POINT (638583.4632135653 5650370.672380972),19.364916731037084
839,"45.1695821897648,5.73598414388293",4,nouveau modèle,20090101000000,45.1695821897648,5.73598414388293,POINT (638526.834095339 5648258.3573149005),10.0
840,"45.1792460715418,5.74319893389651",3,nouveau modèle,20090101000000,45.1792460715418,5.74319893389651,POINT (639329.9808458311 5649784.390182911),8.660254037844386
841,"45.182971764202,5.72570062633628",3,nouveau modèle,20090101000000,45.182971764202,5.72570062633628,POINT (637382.0781584823 5650372.787068927),8.660254037844386
842,"45.1825313551397,5.72576388167766",3,nouveau modèle,20090101000000,45.1825313551397,5.72576388167766,POINT (637389.1197108746 5650303.231466507),8.660254037844386
843,"45.1828533025292,5.72554390938449",3,nouveau modèle,20090101000000,45.1828533025292,5.72554390938449,POINT (637364.6325072104 5650354.077880089),8.660254037844386
844,"45.1823431843873,5.72590825942656",2,nouveau modèle,20090101000000,45.1823431843873,5.72590825942656,POINT (637405.191768364 5650273.513054903),7.0710678118654755
845,"45.1822823040971,5.72496330723499",4,nouveau modèle,20090101000000,45.1822823040971,5.72496330723499,POINT (637300.0001715744 5650263.898056067),10.0
846,"45.1825551456824,5.72484432126872",4,nouveau modèle,20090101000000,45.1825551456824,5.72484432126872,POINT (637286.7547143977 5650306.98879036),10.0
847,"45.1820271615492,5.72400195490547",3,nouveau modèle,20090101000000,45.1820271615492,5.72400195490547,POINT (637192.9829197794 5650223.602773562),8.660254037844386
848,"45.1823405851772,5.72379278398409",3,nouveau modèle,20090101000000,45.1823405851772,5.72379278398409,POINT (637169.6981193225 5650273.102553988),8.660254037844386
849,"45.1831497548016,5.7254313459085",8,nouveau modèle,20090101000000,45.1831497548016,5.7254313459085,POINT (637352.1019983811 5650400.898004144),14.142135623730951
850,"45.1920505229153,5.7311995160724",5,nouveau modèle,20030101000000,45.1920505229153,5.7311995160724,POINT (637994.2117638355 5651806.75241404),11.180339887498949
851,"45.1924046342337,5.73140225907193",5,nouveau modèle,20000101000000,45.1924046342337,5.73140225907193,POINT (638016.781011305 5651862.687972236),11.180339887498949
852,"45.1815482195044,5.72281569801622",3,nouveau modèle,20100101000000,45.1815482195044,5.72281569801622,POINT (637060.929406918 5650147.962780395),8.660254037844386
853,"45.1817458798698,5.72331400577245",3,nouveau modèle,20100101000000,45.1817458798698,5.72331400577245,POINT (637116.4007726 5650179.17948379),8.660254037844386
854,"45.1718477448283,5.7371783662307",2,nouveau modèle,20100101000000,45.1718477448283,5.7371783662307,POINT (638659.7743189867 5648616.0900567705),7.0710678118654755
855,"45.1718718100296,5.73699279897537",5,nouveau modèle,20100101000000,45.1718718100296,5.73699279897537,POINT (638639.1170666155 5648619.890045404),11.180339887498949
856,"45.1791702796732,5.7427152051982",2,nouveau modèle,20100101000000,45.1791702796732,5.7427152051982,POINT (639276.1324134532 5649772.420808416),7.0710678118654755
857,"45.1784374911037,5.74966701850725",3,nouveau modèle,20100101000000,45.1784374911037,5.74966701850725,POINT (640050.0047311065 5649656.696540102),8.660254037844386
858,"45.1834526971496,5.70367189661419",8,nouveau modèle,20100101000000,45.1834526971496,5.70367189661419,POINT (634929.8511829965 5650448.743388723),14.142135623730951
859,"45.1834552036464,5.70351365085405",7,nouveau modèle,20100101000000,45.1834552036464,5.70351365085405,POINT (634912.2353455576 5650449.139254887),13.228756555322953
860,"45.1843965965518,5.70364781765568",32,nouveau modèle,20120101000000,45.1843965965518,5.70364781765568,POINT (634927.1707255964 5650597.820349248),28.284271247461902
861,"45.1938058417685,5.72918555980606",4,nouveau modèle,20100101000000,45.1938058417685,5.72918555980606,POINT (637770.0191777867 5652084.026659366),10.0
862,"45.1922846883067,5.72472241960442",5,nouveau modèle,20100101000000,45.1922846883067,5.72472241960442,POINT (637273.1846832011 5651843.741229125),11.180339887498949
863,"45.1912615565703,5.72191859859666",3,nouveau modèle,20100101000000,45.1912615565703,5.72191859859666,POINT (636961.0647563416 5651682.128242386),8.660254037844386
864,"45.1899584368932,5.7353953740294",4,nouveau modèle,20100101000000,45.1899584368932,5.7353953740294,POINT (638461.2925350496 5651476.292814019),10.0
865,"45.1935477532368,5.73377946709852",3,ancien modèle,20000101000000,45.1935477532368,5.73377946709852,POINT (638281.4105983347 5652043.257858837),8.660254037844386
866,"45.1947012988441,5.7337674161832",3,nouveau modèle,20100101000000,45.1947012988441,5.7337674161832,POINT (638280.0690965778 5652225.478434277),8.660254037844386
867,"45.1879800518278,5.73387524335455",2,nouveau modèle,20100101000000,45.1879800518278,5.73387524335455,POINT (638292.072362386 5651163.804248435),7.0710678118654755
868,"45.1826518727001,5.72813299014128",3,nouveau modèle,20060101000000,45.1826518727001,5.72813299014128,POINT (637652.8476586788 5650322.265243699),8.660254037844386
869,"45.1820634026371,5.72698471770903",3,nouveau modèle,20100101000000,45.1820634026371,5.72698471770903,POINT (637525.0225562288 5650229.326405624),8.660254037844386
870,"45.181085181447,5.72325559269868",3,nouveau modèle,20100101000000,45.181085181447,5.72325559269868,POINT (637109.8982589722 5650074.835131368),8.660254037844386
871,"45.1809701973399,5.72263787354528",3,nouveau modèle,20100101000000,45.1809701973399,5.72263787354528,POINT (637041.1340773625 5650056.675771438),8.660254037844386
872,"45.1808419024811,5.72160742299839",3,nouveau modèle,20080101000000,45.1808419024811,5.72160742299839,POINT (636926.4248471949 5650036.4142970545),8.660254037844386
873,"45.1806161317783,5.71780909129122",3,nouveau modèle,20100101000000,45.1806161317783,5.71780909129122,POINT (636503.5964956888 5650000.758674294),8.660254037844386
874,"45.1851243667369,5.71963843759423",1,nouveau modèle,20080101000000,45.1851243667369,5.71963843759423,POINT (636707.2383946246 5650712.764123812),5.0
875,"45.1867409029533,5.72660986117058",5,nouveau modèle,20100101000000,45.1867409029533,5.72660986117058,POINT (637483.293717248 5650968.084559119),11.180339887498949
876,"45.1983449405783,5.73838101074413",2,nouveau modèle,20100101000000,45.1983449405783,5.73838101074413,POINT (638793.6520938271 5652801.072910454),7.0710678118654755
877,"45.1986773170595,5.73837671742077",2,nouveau modèle,20100101000000,45.1986773170595,5.73837671742077,POINT (638793.1741632568 5652853.581023098),7.0710678118654755
878,"45.201677597673,5.73767617012097",2,nouveau modèle,20100101000000,45.201677597673,5.73767617012097,POINT (638715.1895945665 5653327.572701638),7.0710678118654755
879,"45.1866896181895,5.72181270103078",2,nouveau modèle,20100101000000,45.1866896181895,5.72181270103078,POINT (636949.2762932316 5650959.984382886),7.0710678118654755
880,"45.1866400511739,5.72202840465696",2,nouveau modèle,20100101000000,45.1866400511739,5.72202840465696,POINT (636973.2883110604 5650952.155523468),7.0710678118654755
881,"45.1868463603557,5.72320963916087",2,nouveau modèle,20100101000000,45.1868463603557,5.72320963916087,POINT (637104.782734543 5650984.741060145),7.0710678118654755
882,"45.1865209546411,5.72274982966568",2,nouveau modèle,20100101000000,45.1865209546411,5.72274982966568,POINT (637053.5969756765 5650933.344856335),7.0710678118654755
575,"45.180495746041,5.73282539416668",2,nouveau modèle,20060101000000,45.180495746041,5.73282539416668,POINT (638175.2036853826 5649981.746396203),7.0710678118654755
576,"45.1818544484792,5.7294951222482",2,nouveau modèle,20010101000000,45.1818544484792,5.7294951222482,POINT (637804.4795112143 5650196.325881273),7.0710678118654755
577,"45.1820570049677,5.72880605800092",2,nouveau modèle,20010101000000,45.1820570049677,5.72880605800092,POINT (637727.7732300833 5650228.316007829),7.0710678118654755
578,"45.1818366842241,5.72995505156698",3,nouveau modèle,20070101000000,45.1818366842241,5.72995505156698,POINT (637855.6786087819 5650193.52034454),8.660254037844386
579,"45.1818401921281,5.73033899938535",2,nouveau modèle,20030101000000,45.1818401921281,5.73033899938535,POINT (637898.4194844139 5650194.074353263),7.0710678118654755
580,"45.1817177503743,5.7319558301219",3,nouveau modèle,20010101000000,45.1817177503743,5.7319558301219,POINT (638078.4042587057 5650174.736957219),8.660254037844386
581,"45.1822235245557,5.73178360575573",15,nouveau modèle,20110101000000,45.1822235245557,5.73178360575573,POINT (638059.2323299614 5650254.614844268),19.364916731037084
582,"45.1838984861247,5.73208733122842",3,nouveau modèle,20080101000000,45.1838984861247,5.73208733122842,POINT (638093.0428949222 5650519.149805499),8.660254037844386
583,"45.1815110160952,5.73473954863107",3,nouveau modèle,19900101000000,45.1815110160952,5.73473954863107,POINT (638388.2863856582 5650142.087220101),8.660254037844386
584,"45.1769730784819,5.73402475034826",5,nouveau modèle,20090101000000,45.1769730784819,5.73402475034826,POINT (638308.715404796 5649425.436369617),11.180339887498949
585,"45.1769210622323,5.73536699247581",3,nouveau modèle,20060101000000,45.1769210622323,5.73536699247581,POINT (638458.133114956 5649417.222068269),8.660254037844386
586,"45.1771262543533,5.736138215597",2,nouveau modèle,20010101000000,45.1771262543533,5.736138215597,POINT (638543.985280095 5649449.625638233),7.0710678118654755
587,"45.1770876595125,5.73637704807933",2,nouveau modèle,20010101000000,45.1770876595125,5.73637704807933,POINT (638570.5719904128 5649443.530801612),7.0710678118654755
588,"45.17337642945,5.72464862717092",3,nouveau modèle,20010101000000,45.17337642945,5.72464862717092,POINT (637264.9701470794 5648857.478476834),8.660254037844386
589,"45.1733423959568,5.72463058396499",2,nouveau modèle,20050101000000,45.1733423959568,5.72463058396499,POINT (637262.9615865829 5648852.104314733),7.0710678118654755
590,"45.173248611859,5.72448591479254",2,nouveau modèle,20050101000000,45.173248611859,5.72448591479254,POINT (637246.8570879725 5648837.295068578),7.0710678118654755
591,"45.172636595654,5.72452658123561",2,nouveau modèle,20050101000000,45.172636595654,5.72452658123561,POINT (637251.3840557073 5648740.653498404),7.0710678118654755
592,"45.1723518347403,5.72465838354464",2,nouveau modèle,20040101000000,45.1723518347403,5.72465838354464,POINT (637266.056221634 5648695.688144658),7.0710678118654755
593,"45.1721362918601,5.72585008488637",4,nouveau modèle,20070101000000,45.1721362918601,5.72585008488637,POINT (637398.715808173 5648661.652858145),10.0
594,"45.1707866180465,5.72702174736803",2,nouveau modèle,20050101000000,45.1707866180465,5.72702174736803,POINT (637529.1446790129 5648448.53561816),7.0710678118654755
595,"45.1694039883908,5.73036899138542",2,nouveau modèle,20030101000000,45.1694039883908,5.73036899138542,POINT (637901.7581785896 5648230.219795944),7.0710678118654755
596,"45.1693534891688,5.73111963157268",2,nouveau modèle,20030101000000,45.1693534891688,5.73111963157268,POINT (637985.3190620043 5648222.246120255),7.0710678118654755
597,"45.1699532610002,5.73627090268259",3,nouveau modèle,20000101000000,45.1699532610002,5.73627090268259,POINT (638558.7559388977 5648316.948750142),8.660254037844386
598,"45.1699178509885,5.73628532307929",2,nouveau modèle,20000101000000,45.1699178509885,5.73628532307929,POINT (638560.3612101154 5648311.3575608395),7.0710678118654755
599,"45.1702743261554,5.73801158862644",2,nouveau modèle,20010101000000,45.1702743261554,5.73801158862644,POINT (638752.528211798 5648367.644629405),7.0710678118654755
600,"45.1701073435172,5.73800929874954",4,nouveau modèle,20010101000000,45.1701073435172,5.73800929874954,POINT (638752.2733038676 5648341.278195743),10.0
601,"45.1703110770101,5.73891523248591",2,nouveau modèle,19900101000000,45.1703110770101,5.73891523248591,POINT (638853.1213860927 5648373.44757225),7.0710678118654755
602,"45.1703800547775,5.73922864320237",2,nouveau modèle,19900101000000,45.1703800547775,5.73922864320237,POINT (638888.0101074582 5648384.339139715),7.0710678118654755
603,"45.1706733200294,5.7395973875307",3,nouveau modèle,20030101000000,45.1706733200294,5.7395973875307,POINT (638929.0585383208 5648430.64577667),8.660254037844386
604,"45.1684406164196,5.73283719202355",3,nouveau modèle,20060101000000,45.1684406164196,5.73283719202355,POINT (638176.5170168019 5648078.107470132),8.660254037844386
605,"45.1710166440372,5.7395716098402",2,nouveau modèle,20070101000000,45.1710166440372,5.7395716098402,POINT (638926.1889789406 5648484.857003305),7.0710678118654755
606,"45.1712190965839,5.73880712388898",2,nouveau modèle,20080101000000,45.1712190965839,5.73880712388898,POINT (638841.0867921321 5648516.824629303),7.0710678118654755
607,"45.171150122822,5.73884492688011",3,nouveau modèle,20080101000000,45.171150122822,5.73884492688011,POINT (638845.2950018551 5648505.933533865),8.660254037844386
608,"45.1714675941412,5.73934762082873",5,nouveau modèle,20050101000000,45.1714675941412,5.73934762082873,POINT (638901.2546362404 5648556.06300171),11.180339887498949
609,"45.1719119999053,5.7387773035108",4,nouveau modèle,20010101000000,45.1719119999053,5.7387773035108,POINT (638837.7672028178 5648626.236186251),10.0
610,"45.1721988755385,5.73815477800226",3,nouveau modèle,20030101000000,45.1721988755385,5.73815477800226,POINT (638768.4679802012 5648671.535117132),8.660254037844386
611,"45.1731647772008,5.7290313130485",5,nouveau modèle,20060101000000,45.1731647772008,5.7290313130485,POINT (637752.8485072785 5648824.056937777),11.180339887498949
612,"45.1720307964638,5.7285370859655",4,nouveau modèle,20060101000000,45.1720307964638,5.7285370859655,POINT (637697.8314000627 5648644.994660409),10.0
613,"45.1737668242383,5.73461490149428",6,nouveau modèle,20010101000000,45.1737668242383,5.73461490149428,POINT (638374.4107298619 5648919.125181179),12.24744871391589
614,"45.1719562256169,5.73375827625347",12,nouveau modèle,20040101000000,45.1719562256169,5.73375827625347,POINT (638279.0516442542 5648633.219606778),17.32050807568877
615,"45.1719055024672,5.73275839421651",10,nouveau modèle,20040101000000,45.1719055024672,5.73275839421651,POINT (638167.7452850465 5648625.210214689),15.811388300841898
616,"45.1724947082201,5.73366937538976",4,nouveau modèle,20040101000000,45.1724947082201,5.73366937538976,POINT (638269.155245375 5648718.248644532),10.0
617,"45.1725809605031,5.73393668253734",6,nouveau modèle,20040101000000,45.1725809605031,5.73393668253734,POINT (638298.9117409291 5648731.868376736),12.24744871391589
618,"45.172583020731,5.73416706714865",6,nouveau modèle,20040101000000,45.172583020731,5.73416706714865,POINT (638324.5580385467 5648732.193698838),12.24744871391589
619,"45.1725861450374,5.73438413753764",6,nouveau modèle,20040101000000,45.1725861450374,5.73438413753764,POINT (638348.7222037154 5648732.687045217),12.24744871391589
620,"45.1720571336555,5.73179096265145",3,nouveau modèle,20020101000000,45.1720571336555,5.73179096265145,POINT (638060.0512958467 5648649.153418588),8.660254037844386
621,"45.1719721713986,5.73179116667502",3,nouveau modèle,20020101000000,45.1719721713986,5.73179116667502,POINT (638060.0740076466 5648635.737512178),8.660254037844386
622,"45.1757058918873,5.73771944594484",2,nouveau modèle,20010101000000,45.1757058918873,5.73771944594484,POINT (638720.0070372433 5649225.326950531),7.0710678118654755
623,"45.1861976038517,5.74220090682663",10,nouveau modèle,20080101000000,45.1861976038517,5.74220090682663,POINT (639218.8809806142 5650882.273508705),15.811388300841898
624,"45.1858390003437,5.74248743862153",10,nouveau modèle,20080101000000,45.1858390003437,5.74248743862153,POINT (639250.7775541185 5650825.634541626),15.811388300841898
625,"45.185704915643,5.74213254623851",10,nouveau modèle,20080101000000,45.185704915643,5.74213254623851,POINT (639211.2711147544 5650804.456873491),15.811388300841898
626,"45.1848673083484,5.74119598112369",6,nouveau modèle,20080101000000,45.1848673083484,5.74119598112369,POINT (639107.0131630779 5650672.164241843),12.24744871391589
627,"45.1847153055109,5.7409492245527",3,nouveau modèle,20080101000000,45.1847153055109,5.7409492245527,POINT (639079.5443472452 5650648.156952586),8.660254037844386
628,"45.1846645882623,5.74086866577524",6,nouveau modèle,20080101000000,45.1846645882623,5.74086866577524,POINT (639070.5765851595 5650640.146697583),12.24744871391589
629,"45.1849793546001,5.74137870899969",7,nouveau modèle,20080101000000,45.1849793546001,5.74137870899969,POINT (639127.3543371878 5650689.860839207),13.228756555322953
630,"45.1874216843075,5.74488722845717",3,nouveau modèle,20080101000000,45.1874216843075,5.74488722845717,POINT (639517.9209366329 5651075.611317503),8.660254037844386
